"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.293216705322266,0.746933255876814,0.473996196474348,0.416649409702846,0.126436914716448,0.0306069510323661
"AE1",0.512957836719269,1.54975128173828,0.456086503698471,0.119199062915559,0.177392726248883,0.227755282787566
"AH0",2.91797791487016,1.05180303705563,0.410636709921015,0.256429180409174,0.146485574590335,0.116835420236648
"AO1",0.472968619210379,0.81913332257952,0.40133410862514,0.318600899832589,0.145690046037946,0.13683101109096
"AW1",0.0838651303891782,0.0761554859302662,-0.017436839916088,0.0321827641239873,0.156533700448495,-0.01714437979239
"AY1",0.0976019965277778,0.55036022928026,0.0716948509216309,0.163547197977702,-0.0373253292507595,0.0474017461140951
"B",0.130572283709491,0.197638617621528,0.0962049696180556,0.190757468894676,0.116340354636863,0.0901846709074797
"CH",0.142494110834031,0.632636478969029,0.147049404325939,0.150976181030273,0.0760211036318824,0.0524357386997768
"D",2.80295512080193,0.893373429775238,0.344825625419617,0.226317137479782,0.154035001993179,0.152639240026474
"EH1",3.9052216540808,1.24960449920304,0.431468218222432,0.0652680232607085,0.057421980233028,0.131027178517703
"ER0",0.122661763971502,1.05610466003418,0.195715557445179,0.474091356450861,0.138840068470348,0.112367846749046
"ER1",0.442527770996094,0.718800862630208,0.36201171875,0.0993448893229167,0.188020833333333,0.30446039835612
"EY1",0.187416423450817,0.036163330078125,0.132565238259055,0.186583085493608,0.205601605502042,0.316355618563565
"F",0.108392897106352,0.217118535723005,-0.0148263658796038,0.116087413969494,-0.00850541251046317,-0.0515423048110235
"G",0.726844556403883,1.21417791193182,0.281305255311908,0.0703319202769886,0.101681102405895,0.183184363625266
"HH",0.289442995761303,0.300122849484707,0.116438196060505,0.0467808500249335,0.141052651912608,0.101751124605219
"IH0",0.243977864583333,1.43301350275675,0.126611328125,-0.0655721028645833,0.166028849283854,0.235782877604167
"IH1",0.683345112047697,0.726258127312911,0.209915482370477,0.0831926044664885,0.0593923468338816,0.203569111071135
"IY0",2.89172559035452,0.887694409019069,0.38926897550884,0.268884056492856,0.11790667082134,0.118684668289988
"IY1",0.26715694003635,0.567985223840784,0.188914164790401,0.144167299623843,0.226026294849537,0.140506829155816
"JH",0.372541155133929,-0.35302734375,0.00614057268415179,-0.0977378572736468,0.0259731837681362,-0.0273938860212054
"K",1.07054721607881,0.927891759311452,0.246061886058134,0.220163120942957,0.208892710068647,0.202205068924848
"L",2.25833432968349,0.846719539328797,0.30369682834573,0.137055018176771,0.116864504879468,0.222564932418196
"M",0.115013524105674,0.171765418429124,0.330585479736328,0.36603485910516,0.0612624318976151,0.0827552393863076
"N",0.773698450338961,0.67567393755672,0.233811951646901,0.288376471008917,0.108885264155841,0.137818401510065
"NG",0.300935633042279,0.835287655101103,0.158616009880515,-0.0388856775620404,-0.0249867158777574,0.26393778183881
"OW0",0.175571986607143,1.36206272670201,0.10150146484375,-0.00414167131696429,0.00508771623883929,0.0853500366210938
"OW1",7.72680005573091,2.60977972121466,0.682977403913225,0.0972914014543806,0.122401646205357,0.189783005487351
"OY1",0.724555969238281,-0.0215988159179688,0.1663818359375,-0.16314697265625,-0.0615339279174805,0.05804443359375
"P",0.573112569829469,1.13073954787306,0.3489502117198,0.323143948790848,0.155731242190125,0.140827983938238
"R",0.501150537044444,0.545045730915475,0.229738042709675,0.220192462839979,0.146994505790954,0.174008283209293
"S",3.27866085444655,1.04364783741603,0.312870840045893,0.136166857781811,0.169162188734964,0.132110783986956
"sil",0.141835904428376,0.196928324617541,0.117121636355895,0.109141400699452,0.0831312839053731,0.0448129998256209
"sp",1.19927040394795,0.699404870662225,0.198233466632717,0.0817972327847679,0.0967091637449033,0.111045145425674
"T",0.733508600507464,0.763250823248,0.232143075125558,0.188799285888672,0.134550435202462,0.106093524751209
"TH",0.292526302915631,0.646740537701231,0.225995150479403,0.234092943596117,0.0303953922156132,0.0392395944306345
"UW1",0.325754642486572,1.1762809753418,0.307064056396484,0.105775356292725,0.127958297729492,0.110427379608154
"V",3.04187001122369,0.788023485077752,0.44429980383979,-0.0463708241780599,0.0793060726589627,0.247996860080295
"W",0.252924237932478,0.818241664341518,0.322198776971726,0.0795183333139571,0.149531530955481,0.212528773716518
"Y",0.176945612980769,0.170339731069712,0.0845904717078576,0.456629826472356,0.167025052584135,0.209406926081731
"Z",0.245888092643336,0.554939290096885,0.100779702788905,0.07455785650956,0.0730131287323801,0.072850879869963
