"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",1.77785764421735,1.26999936785017,0.990559441702706,1.03689847673689,0.122067451477051,-0.0172508784702846
"AE1",3.61751442767204,1.34270590924202,2.37789154052734,1.97094336976396,0.395771594757729,0.257399051747424
"AH0",3.41983255350365,1.27476485870169,0.995072730682181,1.05630063710723,0.24594443699099,0.116582636563283
"AO1",3.79436885288783,0.698968941824777,0.648431614467076,0.705489540100098,0.237670353480748,0.195101002284459
"AW1",0.164937619809751,0.0287662082248264,0.195799085828993,0.521867540147569,0.147939611364294,0.048053882740162
"AY1",1.8833982679579,0.664793226453993,0.47027333577474,0.468690236409505,0.202083375718859,-0.0988362630208333
"B",1.80529145841245,0.878061930338542,0.58251953125,0.645041006582755,0.248878761574074,-0.0271388866283275
"CH",1.47155975160145,0.221361864180792,0.271504356747582,0.287671770368304,0.0508560907273065,0.0748736063639323
"D",2.50039517506957,0.783623773604631,0.531760156154633,0.432911992073059,0.0844746679067612,-0.00453289970755577
"EH1",1.45626234734195,0.471745458142511,0.270479399582435,0.36586044574606,0.159180586365448,-0.0722969318258351
"ER0",1.843224438754,0.969005237926136,1.15686936811967,0.76014536077326,0.292391690340909,0.155495730313388
"ER1",3.90022786458333,1.84171346028646,0.0373291015625,0.0119466145833333,0.372916666666667,0.267544555664062
"EY1",1.04161128130826,0.525755448774858,0.524301854046908,0.302550575949929,0.16176327792081,0.102561603892933
"F",3.2707389876956,0.925450869968959,0.350418272472563,0.425011680239723,0.168685379482451,0.0991433915637788
"G",11.7083000414299,0.936239993933475,0.819137573242188,0.726575735843543,0.219343474417022,0.0615590413411458
"HH",1.27542438912899,0.454200906956449,0.100474256150266,0.458188645383145,0.335024894552028,0.0194431873078042
"IH0",3.05314127604167,1.17881876627604,0.641642252604167,0.4445068359375,0.16181640625,0.0662289301554362
"IH1",5.45879572818154,1.03263778686523,0.680158434416118,0.654956094842208,0.0921640496504934,0.0215886768541838
"IY0",3.9829505117316,0.124215577778063,0.518108167146382,0.857962959691098,0.213332690690693,0.00204778972424959
"IY1",1.3786658110442,0.665888242368345,0.538232789216218,0.695457260696976,0.218253019120958,0.00195792869285301
"JH",2.57834897722517,0.924122946602958,1.0976916721889,0.39581298828125,-0.143336704799107,0.164071219308036
"K",1.73244610954733,0.757188011618221,1.09382752811207,0.972156524658203,0.149669002084171,0.0560278051039752
"L",1.69591928834785,0.809181944964683,0.743312979397708,0.793051523705051,0.2019313459527,0.0665739399113067
"M",1.5545943410773,0.882030286287007,0.68872544639989,0.790277983012952,0.403006302682977,0.183654383609169
"N",1.8493020028779,1.07801803434738,0.779731297733808,0.748319934112857,0.25428671307034,0.00428479127209596
"NG",1.91413430606618,0.582953509162454,0.649255191578585,0.169972139246324,0.184787525850184,0.0487414528341854
"OW0",1.9493408203125,0.917188371930804,0.427771432059152,0.173653738839286,0.02130126953125,0.24668448311942
"OW1",3.92097654796782,0.417451404389881,0.477196466355097,0.562383379255022,0.0384729249136789,0.157213892255511
"OY1",0.0633392333984375,1.03076171875,0.325462341308594,0.273651123046875,-0.200386047363281,0.0289268493652344
"P",2.14239341981949,0.450228291173135,0.383856332430276,0.331405270484186,0.110062958091818,0.0279440315820838
"R",2.42457533897238,0.617032035868219,0.452470576509516,0.397314132528102,0.0972638434552132,0.00156262960839779
"S",2.48924686752747,0.671609539851964,0.489033137526468,0.506400063773182,0.183762915780611,0.0703986058725375
"sil",0.30140208149161,0.198862085526593,0.455124062785775,0.462064277716461,0.165452514595228,0.0791937655133751
"sp",2.14356373035174,0.662326785457322,0.416095251348056,0.397966181600895,0.102566375838158,0.0299041758961603
"T",1.96579642522903,0.870471445719401,0.663329369681222,0.627114532107399,0.152166493733724,-0.00964046432858422
"TH",2.92168923580285,0.884811574762518,1.0566239790483,1.59610956365412,0.515851685495088,0.25939958745783
"UW1",0.854198455810547,0.895774841308594,0.225049018859863,0.490630626678467,0.328118085861206,-0.0477554798126221
"V",4.20527691311306,0.600719028049045,0.362861103481717,0.57982063293457,0.126389609442817,0.0528737174140082
"W",1.67652287558904,1.09673394097222,0.461768256293403,0.487523154606895,0.303783113994296,0.119240897042411
"Y",1.25546499399038,2.18556565504808,1.35635610727163,1.16722693810096,0.188981276292067,0.343694833608774
"Z",1.92065821195904,0.802334353798314,0.291558782677901,0.279809088456003,0.158114187340987,0.101227278458445
