"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.523486477988107,0.574284417288644,0.360563823154994,0.596892935889108,0.574356079101562,0.256225177219936
"AE1",1.66312343516248,0.728809113198138,0.272473923703457,0.767430731590758,0.579230125914229,0.160801501984292
"AH0",0.699702832683827,0.655464412281348,0.457671543337264,0.792828925750541,0.314231872558594,0.0526606241861979
"AO1",0.58942495073591,1.50599931989397,0.918961334228516,1.25061383928571,0.660042670794896,0.183176558358329
"AW1",1.08857218424479,0.820338637740524,0.364356146918403,0.283404314959491,0.311891908998843,0.179792616102431
"AY1",2.23571734958225,0.550676133897569,0.394877115885417,1.3433108859592,0.590772840711806,0.0614758862389459
"B",0.397397641782407,0.37957763671875,0.500178160490813,1.01629751699942,0.455467506691262,0.14439618145978
"CH",2.51508004324777,0.57450939360119,0.26553708031064,0.598218645368304,0.312846047537667,0.214811234247117
"D",0.485014647245407,1.22687089443207,0.506440103054047,0.869124174118042,0.434295415878296,0.17164720594883
"EH1",2.07224250661916,0.801529939147248,0.395462211521193,0.439608519104705,0.532182013851473,0.198195358802532
"ER0",0.913689786737615,1.39125893332741,0.604653445157138,0.893352855335582,0.479961395263672,0.226221257990057
"ER1",0.586051432291667,0.3904296875,0.1057373046875,-0.298004150390625,-0.104768880208333,-0.187480672200521
"EY1",0.22298830205744,0.546208815141158,0.597080230712891,1.26241996071555,0.36217568137429,0.182050531560724
"F",0.789631071544829,0.698508126395089,0.27352043560573,0.252327146984282,0.248037429082961,0.094162350609189
"G",0.371671272046638,0.371541341145833,0.387004621101148,0.711203835227273,0.456767689098011,0.139723243135394
"HH",0.621615470723903,0.28645665594872,0.104301939619348,0.336900061749397,0.393266393783245,0.0213353583153258
"IH0",0.709040832519531,0.626581954956055,0.654508463541667,0.461263020833333,0.09561767578125,0.0701924641927083
"IH1",0.416144441303454,0.404408816287392,0.284084440532484,0.796236058285362,0.321543000873766,0.0739787678969534
"IY0",0.617466926574707,0.442137668007299,0.398819672433954,0.422649182771382,0.333732805754009,0.0202010305304276
"IY1",0.341345370257342,0.562588048864294,0.217813188058359,0.306636103877315,0.229480715151186,0.0464459030716508
"JH",0.534327915736607,0.485992431640625,0.223401750837054,0.317466735839844,-0.161476407732282,-0.0185503278459821
"K",1.44074114631204,0.451462577371036,0.467447841868681,0.940369101131664,0.823007695815142,0.201040324042825
"L",0.351203448151889,0.833740861448523,0.553350827465319,1.09653331808848,0.486997525985927,0.179066213842941
"M",0.436900289435136,0.503319188168174,0.539443969726562,1.03875089946546,0.361720034950658,0.148185328433388
"N",0.70727600714173,0.503171246461194,0.348725815011997,0.762044733220881,0.349129378193557,0.0471085924090761
"NG",0.0717198988970588,0.70226422478171,-0.112900677849265,-0.0369837143841912,-0.0239850212545956,0.116758458754596
"OW0",0.663691929408482,0.337925502232143,0.184744698660714,0.230586460658482,-0.0521153041294643,-0.129473958696638
"OW1",-0.0997779482886905,0.0928802490234375,0.34682864234561,1.32296264739264,0.535181681315104,-0.0156766800653367
"OY1",-0.083465576171875,0.914306640625,0.423501968383789,0.404739379882812,-0.09765625,-0.0860519409179688
"P",1.15045367005051,0.365031416698169,0.17333262453797,0.502130323840726,0.581545265772009,0.0823339236679898
"R",0.80881796491907,0.81774210422597,0.395001309983274,0.4838609898344,0.355757672735985,0.0873799831309217
"S",0.449164328174056,0.574357505156615,0.427713394165039,0.792486943931223,0.413761321629319,0.0577255264620915
"sil",0.0382547984819044,0.197077681066652,0.148182282376187,0.199697939878881,0.235134120662837,0.0490051065391737
"sp",0.575907951431384,0.568570469923115,0.276588171166241,0.469136605105857,0.2655999520647,0.0657325288939033
"T",1.01279964447021,0.532048506963821,0.435324024018787,0.757618640718006,0.396992401849656,0.16669259752546
"TH",0.0191622647372159,0.437568433357008,0.374214172363281,0.544583638509115,0.341085722952178,0.0150460907907197
"UW1",-0.105171203613281,0.364107131958008,0.28261661529541,0.873868942260742,0.415170341730118,-0.0614460110664368
"V",0.50035301844279,1.09612286090851,0.241621653238932,0.355540169609918,0.253745966487461,0.128824763827854
"W",0.657473700387137,0.772644951230004,0.655395689464751,1.27322339254712,0.427506734454443,0.152663215758309
"Y",-0.0203763521634615,0.257418118990385,0.488643206082858,1.32453331580529,0.459284855769231,-0.05963134765625
"Z",0.328399083488866,0.728924239309211,0.187169727526213,0.412935959665399,0.241079872532895,0.0140888615658409
