"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",1.08067784990583,2.42972128731864,0.826546600886754,0.614535467965262,0.221038818359375,0.200366973876953
"AE1",1.32801591589096,2.74054149871177,2.24807284740691,2.2325176482505,0.404549132002161,0.424740243465342
"AH0",2.28709348042806,3.29441027371389,1.57592670272731,1.0231309428155,0.253270707040463,0.475096640721807
"AO1",0.917662484305246,1.90174386160714,0.719377517700195,0.629090881347656,0.254127720424107,0.26123594556536
"AW1",0.630975793909143,0.830572057653357,0.385618845621745,0.367049605758102,0.0451959680627894,0.0307427865487558
"AY1",0.403208414713542,0.937314139472114,0.425122578938802,0.398959265814887,0.0390364329020182,0.151515536838108
"B",1.15017248083044,2.93731548168041,1.53795821578414,1.127360591182,0.26125646520544,0.408328868724682
"CH",2.39575812930153,1.39757646833147,0.0208525884719122,0.138334001813616,0.0776803152901786,0.251717340378534
"D",1.49071395397186,1.12167882919312,0.613909274339676,0.374506115913391,0.123125620186329,0.126989275217056
"EH1",0.880695913029813,0.633190015266682,0.0275791212059986,0.102854235418912,0.0137183529207076,0.122646287940014
"ER0",1.66448298367587,2.10866754705256,0.697958859530362,0.413765993985263,0.225376822731712,0.341448523781516
"ER1",1.49615071614583,0.843363444010417,0.515584309895833,0.246877034505208,0.363043212890625,0.397601318359375
"EY1",0.817863290960139,1.82397981123491,0.0771528590809215,0.0561899922110818,0.162792379205877,0.227999600497159
"F",0.980588595072428,1.27857462565104,0.267486390613374,0.217806095168704,0.13577751886277,0.261477697463263
"G",1.18054384173769,2.16350578539299,0.463556463068182,0.398763945608428,0.0840713038589015,0.362548134543679
"HH",0.640511695374834,1.34551894411128,0.396553638133597,0.114177298038564,0.053093118870512,0.12401889232879
"IH0",1.22654622395833,3.20409342447917,0.566331481933594,0.13156852722168,0.170438639322917,0.322633870442708
"IH1",0.97321410932039,0.808317003752056,0.4677835263704,0.375393636603104,0.034322096172132,0.110579069037186
"IY0",0.663688847893163,1.27516053852282,0.962015051590769,0.949601123207494,0.12109681179649,0.276831124958239
"IY1",1.53745326289424,1.9340057655617,1.0233145042702,0.684369405110677,0.228054809570312,0.227269024319119
"JH",1.03630610874721,0.233363560267857,-0.0330701555524554,-0.0349371773856027,0.0627261570521763,0.021017142704555
"K",1.0458184410544,1.2152068194221,0.936189903932459,0.843975740320542,0.167834225822898,0.231810681960162
"L",2.25072956085205,1.77533408387067,0.737893457282079,0.484964945544935,0.190679605693033,0.244993209838867
"M",1.2276621366802,1.54225720857319,0.572971494574296,0.581672568070261,0.227020263671875,0.470292492916709
"N",0.8212583558728,1.93360562758012,1.21485835374004,0.753263001490121,0.210591239158553,0.214685502678457
"NG",1.20062255859375,0.586461684283088,0.360575002782485,0.290552475873162,0.0562429989085478,0.118712256936466
"OW0",-0.14176504952567,0.294041224888393,-0.0593087332589286,0.0278276715959821,0.00388227190290179,-0.0972980771745954
"OW1",4.13277907598586,0.684201195126488,0.741783505394345,0.367479233514695,0.0128068469819568,0.169204223723639
"OY1",1.46376037597656,0.0791015625,0.262985229492188,-0.106864929199219,0.0659141540527344,0.0300750732421875
"P",1.2834194244877,1.54996554056803,0.674447992796539,0.766088547245149,0.135424583188949,0.206476601221228
"R",0.862571614853879,1.3483775118564,0.596122741699219,0.45943062419587,0.13821742889729,0.183671241110944
"S",2.06277090143935,1.56026609367299,0.721583696169274,0.58601072792695,0.124347985347855,0.257334272438121
"sil",0.424708820207948,0.539581521386241,0.49392567760443,0.429083701622844,0.181453542647955,0.0793396802419245
"sp",1.16222921256855,1.52444752978324,0.555454854460404,0.383873286335936,0.0899863550079739,0.198485391504945
"T",0.934044501894996,1.84851372128441,0.336133144015358,0.328045472644624,0.148110998244513,0.217270701272147
"TH",0.667367646188447,1.43023080536813,1.74179539535985,2.19681078014952,0.0874157529888731,0.211976947206439
"UW1",0.783474922180176,1.82328128814697,0.607623219490051,0.649074554443359,0.279342770576477,0.155407190322876
"V",0.468118561638726,1.0391702387068,0.371510823567708,0.317474153306749,0.028301027086046,0.224744114610884
"W",0.930121043371776,0.900345333038814,0.559496198381696,0.507783920045883,0.206872788686601,0.162181551494296
"Y",1.68689903846154,2.11397376427284,1.42226938100962,0.967308631310096,0.532198392427885,0.970058734600361
"Z",0.953537991172389,1.28994704798648,0.256144192344264,0.190509402124505,0.0943361382735403,0.130681108173571
