"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.634902681623186,2.42441722324916,0.570366723196847,0.437098707471575,0.320120402744838,0.203687395368304
"AE1",0.114305861452793,3.53521890843168,0.419844566507542,0.585619561215664,0.282432393824801,0.195838441240027
"AH0",0.349825724115912,2.23834516417305,0.328393420333382,0.189587182218924,0.142433262471133,0.108159311162601
"AO1",0.255551583426339,1.0134761265346,0.130205045427595,0.195142418997628,0.180368913922991,0.0621774400983538
"AW1",0.147703665274161,0.45216143572772,0.027984619140625,0.0959137810601128,0.144141585738571,0.0639419202451353
"AY1",0.478418986002604,1.41318745083279,0.427121904161241,0.493145836724175,0.207544962565104,0.08199585808648
"B",0.33572839807581,0.396249841760706,0.121584896688108,0.202217949761285,0.120067172580295,0.206362123842593
"CH",0.502605529058547,0.784584408714658,0.232372465587798,0.400276547386533,0.359867186773391,0.208012399219331
"D",1.96655285358429,3.08828800916672,1.16815930791199,0.642454713582993,0.303920790553093,0.227952407673001
"EH1",0.719187418619792,1.91562556124282,0.60954563097022,0.389908434330732,0.187999100520693,0.0662070088002874
"ER0",1.16400077126243,0.95703125,0.524895061146129,0.244032773104581,0.211719166148793,0.183585773814808
"ER1",0.263736979166667,0.073480224609375,-0.05244140625,-0.0193059285481771,0.129411061604818,-0.095733642578125
"EY1",0.717852158979936,1.7460410378196,0.49574782631614,0.43770397793163,0.318877133456143,0.269851684570312
"F",0.432387215750558,2.15264020647321,0.413368406749907,0.121173404511951,0.208016531808036,0.108047939482189
"G",0.312331922126539,3.16795441598603,0.593222415808475,0.979706966515743,0.390607429273201,0.123052423650568
"HH",0.300237128075133,1.70887301830535,0.215040003999751,0.230938525910073,0.241017443068484,0.135528239798039
"IH0",0.341243489583333,0.8622314453125,0.222420247395833,0.0984517415364583,0.117441813151042,0.104067993164062
"IH1",0.833637759560033,3.02117124858655,0.773144290321752,0.777219752261513,0.386290620502673,0.203018068012438
"IY0",0.609288165443822,1.71962743056448,0.576878597861842,0.313806634200247,0.239196175023129,0.200398882752971
"IY1",0.778042546025029,1.23441828974971,0.475842398184317,0.361164039594156,0.1690470095034,0.138861719767253
"JH",0.755819048200335,1.4661489214216,0.4197998046875,0.257577896118164,0.0750318254743304,0.247449602399554
"K",0.720354697283576,3.27376009436215,0.846683950985179,1.21884648940142,0.476533440982594,0.177837371826172
"L",0.788359968629602,1.48394390001689,0.464655758583382,0.238246551931721,0.233591105839978,0.153221130371094
"M",0.452034398129112,0.191298635382401,0.349655151367188,0.400194670024671,0.197105056361148,0.0377030623586554
"N",0.700462187179411,2.19919563062263,0.515985187858042,0.525267828594555,0.23730486089533,0.125591622759597
"NG",1.00383264878217,2.38369750976562,0.404304055606618,0.20817969827091,0.0680829216452206,0.0265754250919118
"OW0",3.91382271902902,4.37779017857143,1.94515119280134,1.01691545758929,0.396089826311384,0.455189568655831
"OW1",0.957746233258929,1.93953323364258,0.520501454671224,0.36941697483971,0.183760870070685,0.260778154645647
"OY1",1.1609001159668,0.858917236328125,0.550750732421875,0.6922607421875,0.419235229492188,0.256721496582031
"P",0.436795142389113,1.75989442230553,0.338722454604282,0.455280180900328,0.321759131646925,0.149388959330897
"R",0.435913248265043,1.44115098993829,0.282908277308687,0.198899208231175,0.221839448238941,0.102500474199336
"S",0.603483823972328,3.08155315390257,0.560059199823397,0.555744723738911,0.327274973147383,0.147353698160047
"sil",0.118519800415366,0.176187917654095,0.0948538258351993,0.0519156604365729,0.0332537219248105,0.0492614868372807
"sp",0.640348985641982,1.98813470613973,0.4163154506888,0.334646362262393,0.232536163111784,0.125913557235434
"T",0.733791714622861,2.09979793003627,0.605303273882185,0.452586146763393,0.275667399451846,0.223783589828582
"TH",0.0306895862926136,2.80280650745739,0.115196690414891,0.216837102716619,0.309189305160985,0.264739527846828
"UW1",0.435988903045654,2.58568954467773,0.52829784154892,0.769880771636963,0.39682936668396,0.277008056640625
"V",0.466525872548421,1.97301483154297,0.541738086276584,0.700081401401096,0.240248097313775,0.11341052585178
"W",1.02905927385603,2.49732910640656,0.618903629363529,0.252770317925347,0.414132254464286,0.148531050909133
"Y",0.26356682410607,-0.115224984975962,-0.0864586463341346,-0.15393301156851,0.102407602163462,0.0559503848736103
"Z",0.7690488212987,1.32855329764517,0.478613843415913,0.257967617637233,0.118868024725663,0.0963419437408447
