"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.975601741245815,0.967639923095703,1.86382457188198,1.59554072788783,0.819301196507045,0.119455882481166
"AE1",1.61532268118351,3.04348170503657,2.50936694855386,1.65408519988364,0.523732611473571,0.155841096918634
"AH0",2.66761279555987,2.51049142513635,2.23258137253096,1.42513479076841,0.878559232507862,0.0629927557219499
"AO1",1.752704674857,2.69494759695871,1.21791000366211,0.541693115234375,0.22996095929827,0.0477063860212054
"AW1",0.0219350744176794,0.0286639178240741,-0.251980251736111,-0.345269097222222,-0.00834260163483796,0.012089764630353
"AY1",0.862926695081923,0.921359592013889,0.120222303602431,-0.178632524278429,0.0338219536675347,0.00230428907606337
"B",0.876290497956453,1.65141013816551,2.74396317093461,2.65336637143736,1.73327523690683,0.388640686317726
"CH",1.65167781284877,0.990618024553571,0.402126096543812,0.315253484816778,0.00438871837797619,0.0120168867565337
"D",1.21373488008976,1.16131591796875,0.272703051567078,-0.0669936537742615,-0.0441031157970428,0.0169363617897034
"EH1",0.611854114751706,0.66070346174569,0.00424694192820582,-0.18231481793283,-0.0730860041475844,0.0149521032969157
"ER0",1.35169618779963,2.2435829856179,0.970895940607244,0.46383320201527,0.182181748476895,0.107020724903453
"ER1",1.90788981119792,1.20358072916667,-0.142606608072917,-0.500889078776042,-0.165576171875,0.102286783854167
"EY1",1.31558782404119,1.68620855158026,0.885251392017711,0.527651006525213,0.0604997981678356,0.0725295326926492
"F",0.740951992216564,0.835150673275902,0.12631825038365,-0.147459120977493,-0.141203744070871,-0.0440600258963449
"G",7.44905645197088,2.5931045069839,1.21809260050456,0.0807162198153409,-0.0872951637614857,0.0029153534860322
"HH",0.838320306006898,0.15457583488302,0.258274808843085,0.00132361878740027,-0.00295046542553192,-0.0275455637181059
"IH0",1.48292643229167,2.0684580485026,0.550574493408203,0.130265299479167,0.198197937011719,0.0479878743489583
"IH1",2.42332426372327,1.48435082686575,0.796296129728618,0.190169525146484,0.0763336181640625,0.0366784949051706
"IY0",1.41372479890522,2.39511929060283,2.02006309910824,1.56694753546464,0.929921413722791,0.0811454371402138
"IY1",2.32492420055248,1.75029748987269,1.88336769386574,1.30263965747975,0.81979936670374,0.0732266743977865
"JH",0.125714983258929,0.577183314732143,0.0463976178850446,-0.0210636683872768,0.0416167122977121,0.220315115792411
"K",0.763587502872243,0.65258721744313,0.85559923508588,0.320474119747386,0.216046165017521,0.0935672311221852
"L",0.963674754312594,1.22430660300059,0.680112727700848,0.375990227477191,0.125171922657588,0.0935457161028091
"M",0.897626776444285,0.925038187127364,0.588310643246299,0.679372687088816,0.0873172157689145,0.0821091501336349
"N",2.45272863754118,1.86582374572754,1.92749125186843,1.10226393227625,0.678680439188023,0.133461595785738
"NG",0.417099896599265,0.386144301470588,-0.0311638327205882,-0.238238166360294,-0.218424628762638,0.0687986822689281
"OW0",1.51941789899554,0.550508771623884,0.144762311662946,-0.114828927176339,0.155820574079241,-0.0437992640904018
"OW1",1.71270969935826,1.33335258847191,0.616192772274926,0.218852088564918,0.111329116991588,0.0117894127255394
"OY1",0.288101196289062,-0.183708190917969,-0.155608654022217,-0.242965698242188,-0.0784378051757812,0.0579414367675781
"P",1.03437698528331,0.984185106010847,0.709164445118238,0.29417468655494,0.0495558502853558,0.0974823018556
"R",1.44215542204837,1.49361042266196,0.604626026559383,0.225752566723113,0.0839246283186243,0.0797971968955182
"S",1.16101099174713,1.55122315995047,0.627827225444473,0.250992997784481,0.184210910975376,0.0278063800847419
"sil",0.639013565916872,0.572848288286397,0.53232650721022,0.38537673760893,0.2031413800215,0.094715658687215
"sp",1.44473390415503,1.37849697705161,0.734969227781282,0.353360041016673,0.187298529137869,0.0182263337832493
"T",1.11253356933594,1.62110053925287,0.622429048447382,0.260821406046549,0.0427264531453451,0.0499603634788876
"TH",3.26834961862275,3.00293338660038,3.85766046697443,2.92556531501539,1.83460952296402,0.502575961026278
"UW1",1.53774499893188,2.42459285259247,0.508903503417969,0.103651523590088,0.130232334136963,-0.0327000617980957
"V",2.34371471405029,1.35265011257595,0.38077629937066,0.000405576494004991,0.00209691789415148,0.0239133834838867
"W",1.8294687422495,1.83634682307168,0.940527537512401,0.302991640000116,0.192338201734755,0.0876462118966239
"Y",0.692911001352163,2.01012244591346,1.56749549278846,1.45073993389423,0.448152982271635,0.190833458533654
"Z",0.986292808934262,0.623446735582854,-0.036600735313014,-0.200596217105263,-0.0683537131861637,-0.0232197209408409
