"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.70636054447719,0.826128823416574,1.42617961338588,2.38993072509766,0.722740173339844,0.331545966012137
"AE1",1.67866840768368,2.15649868579621,3.84775754238697,3.84326366668052,2.68845123940326,1.07358169555664
"AH0",2.78239102633494,1.77761480943212,2.56865735323924,3.18127391023456,2.19382777154071,0.599385483459857
"AO1",1.54247741699219,1.60357971191406,2.41744035993304,3.02902396065848,1.61498314993722,0.337555476597377
"AW1",0.325181749131944,0.342986212836372,0.702063666449653,0.858296712239583,0.430583812572338,0.420941388165509
"AY1",4.08705774943034,1.35341389973958,0.55582512749566,0.716350979275174,0.35146352979872,0.199156125386556
"B",1.02344258626302,1.58270277800383,1.62178774233218,3.28993168583623,0.520290516040943,0.0957325122974537
"CH",1.4646235874721,0.808019274757022,0.424747921171643,0.404626028878348,0.0436873663039435,0.279964265369234
"D",1.50902917981148,1.24314951896667,1.81071400642395,2.15557557344437,1.11290526390076,0.393324166536331
"EH1",1.25057246767241,0.526929745728942,0.707449288203798,1.35504343317843,0.692155859936243,0.469421605954225
"ER0",1.33597564697266,2.1416617306796,2.11980785023082,1.5979605588046,1.49345155195756,0.864611452276057
"ER1",3.76520589192708,0.708553059895833,0.905161539713542,1.46513264973958,0.656046549479167,0.0588623046875
"EY1",0.41100380637429,0.896521828391335,0.733259201049805,0.727909955111417,0.210660143332048,0.202684922651811
"F",1.44248980567569,0.492652893066406,0.537828536260696,0.882230486188616,0.411338215782529,0.0996842838469006
"G",1.87812481504498,1.24006884025805,1.92858522588556,2.56514393199574,1.53354968446674,0.389358058120265
"HH",3.51796121800199,1.20772260300657,0.765341900764628,1.06898354469462,1.36252415433843,0.643430466347552
"IH0",1.190185546875,1.14611002604167,0.55963134765625,0.397711690266927,0.69580078125,0.558709716796875
"IH1",1.21974342747738,1.37034839830901,1.1820995130037,1.76332108347039,0.939290578741776,0.354609599866365
"IY0",1.63989840055767,0.948151036312706,1.20747255024157,2.14156642713045,0.830651233070775,0.380517081210488
"IY1",1.29430575900608,1.65133361816406,1.179386110659,1.01605269820602,0.721355936262343,0.277572547064887
"JH",-0.1170654296875,0.511355808803013,0.363917759486607,0.993207659040179,-0.0838748386928013,0.0829119001116071
"K",0.71631633534151,0.913825988769531,1.49600354362937,1.62981665835661,0.79103318382712,0.486508313347312
"L",1.88297930155715,1.54891638559838,2.03132969059356,1.9685319221183,1.42036599982275,0.565296996129702
"M",1.69268138785111,2.75341274863795,2.21709723221628,2.69320518092105,1.64289896111739,0.659031918174342
"N",2.13424439863725,2.01671636947478,1.66570886939463,1.61678318062214,1.08208463649557,0.504097402095795
"NG",0.472523408777574,2.61723417394301,0.452423095703125,0.472754534553079,0.122777602251838,0.0930923013126149
"OW0",0.737679617745536,2.25005231584821,0.815482003348214,1.30189623151507,0.408296857561384,0.21246337890625
"OW1",1.79942612420945,1.01097179594494,1.14319174630301,1.04444885253906,0.9161255246117,0.248203657922291
"OY1",-0.0124359130859375,2.5892333984375,0.0644683837890625,-0.139785766601562,-0.322067260742188,0.263116836547852
"P",1.6299267225368,0.925936134912634,1.03330968015937,1.32845437654885,0.626992517902005,0.471879487396568
"R",1.2232034155663,0.943676877529063,1.36306379196492,1.78622284087729,0.895284840401183,0.509117491701816
"S",1.50998421250103,1.27021547121422,1.2576951824616,1.83457911125967,0.932150546635423,0.278634744269826
"sil",0.381215149240944,0.4285446134248,0.86797743268279,0.800733285912117,0.61236521640049,0.314802715450909
"sp",1.57603003811597,1.06100532766405,0.974558696555818,1.15221059168869,0.655381989240305,0.311244886832176
"T",0.905851890927269,1.0781008039202,0.943830490112305,1.25511627197266,0.647601717994327,0.282245081946963
"TH",2.7008601101962,0.834571607185133,1.55538662997159,2.19268134146026,1.25162760416667,0.235817649147727
"UW1",1.60833358764648,0.908107757568359,1.3438880443573,2.15936660766602,1.26768112182617,0.532194495201111
"V",1.02780193752713,0.316496759653091,0.57820553249783,1.16490162743462,0.550722281138102,0.369201236300998
"W",1.31120693872845,1.13563062274267,1.50921533978175,1.82600826687283,1.30283997550843,0.448498801579551
"Y",2.04279033954327,6.31436861478365,4.49921123798077,3.28038611778846,2.57651930588942,0.942826491135817
"Z",1.63574106316817,0.85374651457134,0.436909685636822,0.699062508030942,0.261422900149697,0.187715761285079
