"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.0815759386335101,1.06233378819057,0.501988955906459,0.295757055282593,-0.106497628348214,-0.105621882847377
"AE1",1.03815476437832,3.37112167033743,0.745440787457405,0.328017214511303,0.0170882204745678,-0.0542480793405086
"AH0",0.513136689767898,1.21538714042999,0.311718322945841,0.273900925738257,-0.043670598815822,-0.129949413755405
"AO1",0.756933157784598,1.40793843950544,0.371515764508929,0.231988416399275,0.147185570853097,-0.030884838104248
"AW1",0.229569046585648,1.69645634403935,0.490315755208333,0.10478436505353,0.0870561952944155,-0.159637875027127
"AY1",0.278814103868273,1.53913201226128,0.513480292426215,0.149425082736545,0.141142951117622,-0.0689731174045139
"B",0.778921056676794,0.713801631221065,0.213138061541098,0.0409495035807292,-0.162140316433377,-0.18510663067853
"CH",0.0213341485886347,0.800330752418155,0.191220419747489,0.0455038888113839,-0.179824919927688,-0.108985537574405
"D",0.668144404888153,0.768857359886169,0.291790084913373,0.198999971151352,0.0911130309104919,-0.0068061351776123
"EH1",0.45288050859824,0.798688165072737,0.188377818842044,0.0741692904768319,0.0422901723576688,-0.0334305160347073
"ER0",0.616113836115057,1.84345400875265,0.587545221502131,0.167806538668546,0.0252754905007102,-0.0355248884721236
"ER1",2.33174845377604,2.70336100260417,1.23119303385417,0.363486353556315,0.220583089192708,0.294287554423014
"EY1",0.364817879416726,0.797092784534801,0.364347820932215,0.180052670565518,0.049647721377286,0.00464144620028409
"F",0.550244830903553,0.88343148004441,0.231161753336589,0.0894510178338914,0.047630855015346,-0.0543501717703683
"G",1.70729666045218,1.40556751598011,0.835405985514323,0.422211155746922,-0.0518484404592803,-0.115418983228279
"HH",0.0455789768949468,1.58463054007672,0.29630198377244,0.101865403195645,0.0477660158847241,-0.165221518658577
"IH0",0.030859375,0.02874755859375,0.0199381510416667,0.157407887776693,0.138240559895833,-0.04947509765625
"IH1",0.456777652941252,0.793582394248561,0.274224451968544,0.202194615414268,0.00341519807514391,-0.126569165681538
"IY0",0.652128219604492,0.489688346260472,0.0407607429905942,0.214889526367188,0.0993070100483141,-0.150796589098479
"IY1",0.780869801839193,1.15739876782453,0.331211994312428,0.142752753363715,0.0800547891192966,-0.141410092954282
"JH",0.390611921037946,1.3871329171317,0.102377755301339,0.56488037109375,-0.121089390345982,-0.0160391671316964
"K",0.942140915814568,0.923417932846967,0.313677731682273,0.115980933694278,-0.0463426253374885,-0.0388002956614775
"L",0.501899719238281,1.59525372230843,0.336402527273518,0.201129991714269,0.0384751411333476,-0.0149046362262883
"M",0.457873093454461,0.554700349506579,0.452167711759868,0.284009029990748,-0.0590900621916118,0.00675643117804276
"N",0.622638085875848,1.44554617910674,0.324469518179845,0.281191257515339,0.161779668596056,-0.10154080631757
"NG",0.159517176011029,0.72607421875,0.208689970128676,0.261537439682904,-0.0687148150275735,-0.187096876256606
"OW0",0.690301077706473,0.854108537946429,0.0486575535365513,0.320517403738839,0.590327671595982,-0.0357666015625
"OW1",1.355712890625,1.44916643415179,0.334301903134301,0.10056631905692,0.140602111816406,-0.0125674293154762
"OY1",-0.402740478515625,2.41046142578125,0.234152793884277,0.0080413818359375,-0.158930540084839,0.214967727661133
"P",0.500609203051495,1.1443533333399,0.47360098233787,0.390471796835622,0.0342730655465075,-0.0760816348496304
"R",0.713380001960917,1.09441000349978,0.415700821166343,0.233549960116123,-0.032770536047347,-0.0282548694534505
"S",0.825864845347182,1.02408852978287,0.290533992731683,0.186779699592947,0.114136009572822,-0.109887381580388
"sil",0.255461388391487,0.260216054230801,0.128195805611017,0.0884490184517889,-0.0130002795370863,-0.0365023531115618
"sp",0.57598449846194,0.987155001562552,0.263770773345991,0.194964652409369,0.0357382055345352,-0.0399871083970404
"T",0.523815690903437,1.47356876191639,0.331024660382952,0.218467022123791,0.0566507248651414,-0.0549535825139
"TH",1.27358638879025,1.09796489368786,0.34243681936553,0.327543085271662,-0.0488286162867691,0.147029934507428
"UW1",0.556075096130371,1.11533308029175,0.352405548095703,0.292129993438721,0.0249900817871094,-0.0904445648193359
"V",0.461132049560547,0.262642754448785,0.165365642971463,0.341382344563802,0.150933742523193,-0.108609835306803
"W",0.673513215685648,1.03355092850942,0.0615195622519841,0.172596038333953,0.160008627270895,0.0245352851019965
"Y",-0.160969660832332,0.346839317908654,-0.0843987098106971,0.402216984675481,-0.104595477764423,-0.0153832068810096
"Z",0.806219321803043,0.92086181640625,0.278344209570634,0.191385193874961,0.0437484741210937,0.00865480774327328
