"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",2.21914563860212,2.42556599208287,0.370118004935128,-0.15829644884382,0.242949043001447,0.773195028305054
"AE1",3.02578930144614,4.33695042386968,1.19481123254654,0.0508007293051862,0.14425683528819,0.678612242353723
"AH0",5.16569758961036,7.61632667397553,2.25503964094246,-0.00286549742116868,0.208431561787923,1.09864207333739
"AO1",4.489306640625,4.98052139282227,0.899042184012277,-0.185244750976563,0.176937648228237,0.943711035592215
"AW1",2.64813910590278,1.15359892668547,0.00148236310040509,-0.486413461190683,-0.00596392596209491,0.570466218171296
"AY1",1.96174791124132,1.71826510959201,0.0870293511284722,-0.178668128119575,-0.0166848500569661,0.690722399287754
"B",3.33063987449363,4.67836507161458,0.79674388744213,-0.225061487268519,0.123219242802373,1.09495940031829
"CH",2.78581800914946,2.78880818684896,0.465508506411598,-0.271235148111979,0.0877724147978283,0.590318407331194
"D",2.01114147901535,2.63148784637451,0.268282890319824,-0.249056369066238,0.0193659067153931,0.664002954959869
"EH1",1.04859854161054,1.10201000345164,-0.0415382823724856,-0.262003734193999,0.175787739370061,0.417075496980514
"ER0",3.5280928178267,4.28913324529474,0.612960815429688,-0.378000779585405,0.0526152524081143,0.749482241543857
"ER1",2.8310791015625,1.95817057291667,-0.00093994140625,-0.374431864420573,-0.141017405192057,0.612890625
"EY1",3.00176585804332,2.20996631275524,0.373642314564098,-0.170890114524148,0.00813527540727095,0.583818262273615
"F",2.13460032145182,1.56904592968169,-0.0742498125348772,-0.408451103028797,0.0920550028483073,0.685144265492757
"G",2.82515092329545,3.06851288766572,0.589437311345881,-0.297659209280303,0.0493686560428504,1.09990160392992
"HH",2.05550563081782,1.86208948175958,0.102315151945074,-0.362406466869598,0.0180849115899269,0.601796251662234
"IH0",8.58424479166667,11.9340779622396,1.49705810546875,-0.221708170572917,0.159495035807292,1.172509765625
"IH1",2.36212029708059,2.27880088404605,0.633522907056307,-0.233838011089124,-0.0124405710320724,0.675570759020354
"IY0",4.41330693897448,3.63312972219367,0.89444704196955,-0.213012845892655,0.0605313903407047,0.739457023771186
"IY1",2.380138736301,3.64123992919922,0.888623555501302,-0.106574051468461,0.109148505881981,0.628682722868743
"JH",1.73646981375558,0.627668108258929,0.245712280273438,-0.186349051339286,0.134283610752651,0.489397321428571
"K",2.00005138621611,1.50004398121553,0.723298297208898,-0.0521936977610869,0.134813799577601,0.624428019804113
"L",3.53837785328904,2.99219256884431,0.839632269454329,-0.105584131528253,0.102328855697423,0.68145887819055
"M",2.68068735223067,1.75032645777652,0.73630081979852,-0.0079345703125,0.0388016951711554,0.906608983090049
"N",3.13421835080542,4.86515359204225,1.20287924101858,-0.0229873079242128,0.126724166099471,0.756445602937178
"NG",2.04789374856388,1.32017158059513,0.169879688936121,-0.375998104319853,-0.0266903147977941,0.396207921645221
"OW0",0.196604864937919,2.32309177943638,-0.105218069893973,-0.211940220424107,0.240646362304688,0.381898062569754
"OW1",2.01625714983259,1.77315521240234,0.548903641246614,-0.196081978934152,0.0743602571033296,0.624571482340495
"OY1",0.682785034179688,0.192138671875,0.273033142089844,-0.270034790039062,-0.071075439453125,0.464797973632812
"P",2.45940809352424,2.65279265372984,0.698651098435925,-0.135438385830131,0.0818677922730805,0.615928690920594
"R",3.4593331357266,3.70645859900941,0.667691555429012,-0.287398470209,0.0154765007343698,0.657777705091111
"S",3.84096395189517,3.87622651429934,1.01673504125292,-0.139068616884891,0.109697426590964,0.765883686386536
"sil",0.810162222436569,0.742090225731354,0.265255971527918,0.0160086247030758,-0.00495065102761395,0.14493092984089
"sp",2.43573635466962,2.68618625555939,0.563580736752402,-0.191785105649323,0.0938636141273597,0.661118404377513
"T",1.72420207432338,1.73579076131185,0.302407927740188,-0.251817394438244,0.103422455560593,0.676902026221866
"TH",2.95019993637547,5.00335693359375,0.939919038252397,-0.160733309659091,-0.0240589488636364,0.697169448390151
"UW1",5.28854131698608,2.38399887084961,0.523505210876465,-0.309356212615967,0.11189079284668,0.367425918579102
"V",1.79561456044515,2.46445083618164,0.139689127604167,-0.305797576904297,0.0674656762017144,0.475577513376872
"W",2.48368641686818,3.20071684368073,0.699990529862661,-0.141999017624628,0.210034748864552,0.746101984902034
"Y",6.17144305889423,8.95666973407452,3.8047843346229,0.265812800480769,-0.0495065542367788,1.79514723557692
"Z",1.59792994449013,1.13493025930304,-0.0522469658600657,-0.276146239983408,0.0663090555291427,0.407980346679688
