"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",1.15939767020089,0.638478415352958,0.504756382533482,0.426979133061,0.243604115077427,-0.0129226957048689
"AE1",0.260030543550532,0.988564349235372,0.407670041348072,0.307802078571725,-0.0458237668301197,0.0678704444398271
"AH0",1.42950732153167,0.853927996173595,0.774179470614067,0.401640838047243,0.287478033101784,0.302016347459277
"AO1",1.82995621817453,1.31531077793666,0.859808785574777,0.620086887904576,0.310125296456473,0.223391887119838
"AW1",0.975242332175926,0.230265299479167,0.381297923900463,0.351830659089265,-0.00597014250578704,0.0340137481689453
"AY1",1.25565253363715,1.46272447374132,0.682280434502496,0.67718251546224,0.211420694986979,0.0506405300564236
"B",1.24591516565394,1.0367748119213,0.711795383029514,0.559772632740162,0.356881035698785,0.257366039134838
"CH",1.5865718296596,0.366678147088914,0.567175728934152,0.466225760323661,0.0574897187096732,0.078873770577567
"D",0.529738545417786,0.719367608428001,0.369732737541199,0.435469210147858,0.294813401997089,0.0636239349842072
"EH1",0.614764334141523,0.386367008603852,0.248364547203327,0.270931901602909,0.224750211869163,-0.056018083945088
"ER0",0.418093247847124,0.876428777521307,0.549713134765625,0.237924749200994,0.189635883678089,0.0600426413796165
"ER1",2.44643071492513,1.25158284505208,0.454214477539063,0.125592041015625,0.32138671875,0.0215474446614583
"EY1",1.35955255681818,1.48901852694425,1.13768941705877,0.484112132679332,0.301964499733665,0.134970524094322
"F",1.21009318033854,0.688516525995164,0.524587324687413,0.224813870021275,0.141137713477725,0.113904447782607
"G",2.57309838497277,0.743425311464252,0.606190074573864,0.461611661044034,0.172892252604167,0.155950083877101
"HH",0.792885962952959,0.317315284242021,0.266355717435796,0.243447161735372,0.181358175074801,0.226051168238863
"IH0",2.2045166015625,0.918123372395833,0.64178466796875,0.936777750651042,0.493704223632813,0.135556030273437
"IH1",1.78467575876336,0.783958997224507,0.493598382723959,0.4095947265625,0.242024662620143,0.228481252569901
"IY0",1.03602499710886,0.805205495733964,0.488515954268606,0.462626689358761,0.110553942228618,0.163351962440892
"IY1",0.977603375470197,0.916280336733218,0.539119805230035,0.390752100061487,0.251898080331308,0.145132757116247
"JH",0.933691842215402,1.88848440987723,0.947195598057338,0.549342564174107,0.325692313058036,0.0890186854771205
"K",0.71335366192986,0.789881818434771,0.419392305261949,0.260108498965993,0.0949459075927734,0.126531039967256
"L",0.927960513389274,0.554019170264675,0.410419660071804,0.254195094108582,0.160908483479121,0.0961574528315296
"M",2.20049085115132,1.11639645225123,0.872065493935033,0.328833329050164,0.468158922697368,0.142460873252467
"N",1.01339309384124,1.12132650433165,0.618500044851592,0.603214408412124,0.225275848248992,0.114593438427858
"NG",-0.0147551368264591,-0.0823615579044118,0.0869517606847426,0.391840065226835,0.18878173828125,-0.0526948816636029
"OW0",-0.0124795096261161,0.466936383928571,0.626848493303571,0.741823468889509,0.218911852155413,-0.0100806100027902
"OW1",0.335067022414435,1.40615772065662,0.652662606466384,0.113250369117374,0.0134953090122768,0.05733399164109
"OY1",0.0645523071289062,-0.304351806640625,-0.195932388305664,-0.205963134765625,0.305362939834595,-0.0767669677734375
"P",1.10022688937444,0.790641046339466,0.456288327452957,0.38493888608871,0.186785092917822,0.266302498438025
"R",0.859404908849838,0.937263164114445,0.422431093581179,0.40309078135389,0.233276740033576,0.116427157787566
"S",1.21522662795593,1.01801819667638,0.638856941294447,0.311259260801511,0.169155214434472,0.124250715024003
"sil",0.368815086430234,0.165138135652174,0.117289703803001,0.0726215946827835,0.0886735683347023,0.0390188279581684
"sp",0.861747984551906,0.742775694750921,0.469912020092529,0.349787868655291,0.186760455583128,0.120217735334186
"T",1.27456510634649,1.33861879621233,0.704449826195127,0.373133813767206,0.278724679492769,0.117738433111282
"TH",0.801179596872041,1.27079512856223,0.521201278224136,0.738802823153409,0.269265839547822,0.00439175692471591
"UW1",1.40183448791504,1.19589805603027,0.580816268920898,0.37507152557373,0.160955190658569,0.175981044769287
"V",1.60694795184665,0.839036570654975,0.689990308549669,0.50473584069146,0.280726035435994,0.132979538705614
"W",0.94468507312593,1.09352245028057,0.485684833829365,0.290320502387153,0.206093561081659,0.0870245070684524
"Y",2.59633108285757,0.398709810697115,0.387919499323918,0.310452974759615,0.713167630709135,0.136732835036058
"Z",0.902162812885485,0.809414642735531,0.451346086200915,0.304920327036004,0.100715622149016,0.0455103824013158
