"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.813415118626186,0.256923675537109,0.447641577039446,0.647056715829032,0.327915600367955,0.149543285369873
"AE1",0.765089562598695,0.0256802173371011,0.192446444896941,0.446727996176862,0.119417799280045,0.115144770196144
"AH0",1.39539495504127,0.698221650513463,0.427922806649838,0.646261251197671,0.36252881895821,0.155877155327947
"AO1",0.475937448229109,0.628121413503374,0.680983788626535,0.765479823521205,0.294801766531808,0.220722307477679
"AW1",0.816931830512153,0.629165331522624,0.164765534577546,0.281467013888889,0.164299293800637,0.139199574788411
"AY1",0.460914611816406,0.410549587673611,0.573069254557292,1.28619045681424,0.335330539279514,0.284380171034071
"B",0.589947453251591,0.393841407917164,0.321780169451678,0.594226978443287,0.189247696487992,0.0985423900462963
"CH",1.69510033017113,0.647070657639276,0.806033179873512,0.79721314566476,0.569078354608445,0.293091183617001
"D",1.1268358528614,0.530484914779663,0.671228170394897,1.01349790394306,0.451092302799225,0.180663704872131
"EH1",1.946578891798,0.465672810872396,0.388605534345254,0.456399237972566,0.31176529807606,0.0936626565867457
"ER0",0.780521046031605,0.619007457386364,0.80459247935902,1.55693609064276,0.681460467251864,0.234660755504261
"ER1",2.18821004231771,0.822664388020833,0.2399169921875,-0.0651021321614583,-0.201973470052083,-0.0273193359375
"EY1",0.656125675548207,0.446581060236151,0.65146203474565,0.902671120383523,0.896381724964489,0.369076121937145
"F",0.307257516043527,0.295434747423444,0.137681325276693,0.403266407194592,0.092666989281064,-0.0301985967726935
"G",0.0191497802734375,0.519266070741596,0.901411576704545,1.7267012162642,0.155519312078303,0.0599083177971117
"HH",1.01810163132688,1.12081604815544,0.419249270824676,0.465603442902261,0.167338827823071,0.171757353113053
"IH0",0.579670206705729,-0.254032389322917,-0.0718098958333333,0.0403564453125,-0.2012939453125,-0.00234578450520833
"IH1",1.08541950426604,0.621220237330387,0.5018091302169,0.930908042506168,0.277796373869243,0.129801619680304
"IY0",1.37863209373073,0.260162554289165,0.346639081051475,0.747781402186344,0.114905332264147,0.0125969334652549
"IY1",0.436053975423177,0.49956229881004,0.212732159649884,0.523438552573875,0.155235640207926,0.0877946359139902
"JH",1.38554164341518,0.454424176897321,-0.241160801478795,0.500146048409598,0.0143454415457589,0.03179931640625
"K",0.571068258846507,0.198875090655159,0.287935032564051,0.545341042911305,0.114448547363281,0.0285925584680894
"L",1.18558052794574,0.597458094766695,0.387815971897073,0.486999668487131,0.224938379575128,0.191376882056667
"M",0.246655715139289,0.30250240627088,0.481024491159539,0.781130740517064,0.381465460124769,0.16441822052002
"N",0.779148564194188,0.694282878528942,0.487400209060823,1.01156017997048,0.354221189864958,0.17028499733318
"NG",0.945599724264706,0.365884219898897,0.413495232077206,0.716624540441177,0.0427676930147059,0.0438914579503676
"OW0",0.571781703404018,0.693218776157924,0.238978794642857,0.311022077287946,0.340606689453125,0.0134037562779018
"OW1",1.24003237769717,0.477666309901646,0.387846810477121,0.729835146949405,0.324850173223586,0.133737564086914
"OY1",1.51113891601562,0.08856201171875,0.184768676757812,0.368907928466797,-0.157539367675781,0.072723388671875
"P",0.765224990024362,0.73702395859585,0.60070308562248,0.82047979293331,0.300698721280662,0.12433829358829
"R",0.995536195470932,0.695042549295628,0.622330807624979,0.773102532041834,0.524879749785078,0.181267697760399
"S",1.01571448495455,0.625179255120108,0.393140186773282,0.704213793032637,0.163292697656934,0.112809938805126
"sil",0.134093366979018,0.15276242914118,0.180773626581282,0.180940555912231,0.106929176099311,0.0458255320659523
"sp",0.796236813153661,0.547501330723578,0.352063113527748,0.596766369537223,0.145695326836495,0.0963154214305086
"T",0.867113167898996,0.511869812011719,0.362238547915504,0.764544060116722,0.325331896827334,0.143999372209821
"TH",0.53691239790483,0.904729207356771,0.781693892045455,0.876652110706676,0.324786561908144,0.115614919951468
"UW1",0.836959838867188,0.150376975536346,0.184139251708984,0.500944137573242,0.141933917999268,0.159744739532471
"V",1.87333085801866,0.657723532782661,0.367868953280979,0.75143305460612,0.393270068698459,0.0316196547614204
"W",0.64276607452877,0.849454849485367,0.611135815817212,0.773358541821677,0.544894475785513,0.102843996078249
"Y",-0.217017540564904,0.315697303185096,0.166532076322115,0.869244502140926,0.296588604266827,0.260293813852163
"Z",0.5204724362022,0.632965569747122,0.320832824707031,0.634411410281533,0.30262844688014,0.103775285419665
