"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",1.11656079973493,0.294860294886998,7.30923243931362e-05,0.0299628121512277,0.169683728899275,0.249342373439244
"AE1",1.28684965093085,1.96209229814245,0.781850611909907,0.433860616481051,-0.162216511178524,-0.305722419251787
"AH0",1.21857213674101,0.746020622973172,0.243294002125098,0.165996503530058,0.00922112569868939,0.170725432581872
"AO1",0.640128871372768,0.602957916259766,0.0506600516183036,-0.272783987862723,-0.0433826991489955,-0.0230455943516323
"AW1",1.31177679697673,0.858556676793982,-0.278120252821181,-0.391189575195312,0.428643120659722,0.936171920211227
"AY1",1.13153563605414,0.029446283976237,-0.171414693196615,-0.342719184027778,0.177348030938043,0.23112940788269
"B",0.725263807508681,0.0371319806134259,-0.129240813078704,-0.307052047164352,0.0645226372612847,0.347262912326389
"CH",0.874489920479911,0.67363148643857,-0.215166727701823,-0.259031023297991,0.0503012339274089,0.740509214855376
"D",1.35744127631187,0.26209768652916,-0.159592598676682,-0.230619311332703,0.124776899814606,0.404536947607994
"EH1",1.32573963033742,0.345011568617547,-0.265410532896546,-0.237538480210578,0.236016788701901,0.767147404023971
"ER0",1.3082292730158,1.15649717504328,0.387253154407848,-0.0127987157214772,0.207868576049805,0.294122522527521
"ER1",4.98565266927083,0.270316569010417,-0.155070495605469,-0.408072916666667,-0.230051676432292,-0.120621744791667
"EY1",0.955816095525568,0.0309229764071378,-0.285383744673295,-0.349523544311523,0.119602290066806,0.355690696022727
"F",1.22489211672828,0.180046808151972,-0.318498702276321,-0.340787705920991,0.0809954688662574,0.430830501374744
"G",0.964190858783144,0.165771484375,-0.367315379056064,-0.339066938920455,-0.153355916341146,0.192524534283262
"HH",1.3410178651201,0.353032294740068,-0.359062032496676,-0.496963825631649,0.108577565943941,0.62564768689744
"IH0",0.90546875,0.3002197265625,-0.191402180989583,-0.395535151163737,-0.00370279947916667,0.378288777669271
"IH1",0.931317941766036,0.221299502724095,-0.140343686154014,-0.1845947265625,0.0639494644968133,0.383411648398951
"IY0",2.90406582230016,0.896744979055304,-0.0273892503035696,-0.11107359434429,-0.00160889876516242,0.49260812056692
"IY1",1.57307578192817,0.488712904188368,0.0285477249710648,0.0364241706000434,0.0311921013726128,0.316518854211878
"JH",1.27228655133929,0.449873788016183,0.127279009137835,0.0336347307477679,0.321610586983817,0.463248116629464
"K",0.741889953613281,0.714270647834329,0.0612021053538603,-0.0776820463292739,-0.0276289827683393,0.307350046494428
"L",1.02142543008883,0.617393206243646,0.0133161152878853,-0.12861925935092,0.169521044378411,0.392558385248054
"M",-0.0178054006476151,0.46856689453125,0.158610695286801,-0.0937243009868421,-0.0110236720034951,0.0368218672902961
"N",1.31386134600399,0.406191719902886,0.0701755947536892,0.103624160843666,0.034268304555103,0.216243946191036
"NG",2.20628805721507,0.754606359145221,-0.0442828010110294,0.0624928193933824,0.512081370634191,1.27911679884967
"OW0",0.834612165178571,-0.424360002790179,-0.289773123604911,-0.197130475725446,0.343396868024554,0.508253914969308
"OW1",1.75797553289504,0.158551170712426,-0.131196884881882,-0.134392919994536,0.224518730526879,0.420089091573443
"OY1",-0.240489959716797,0.689048767089844,-0.187118530273438,-0.276443481445312,0.254344940185547,1.15798950195312
"P",2.48586172698646,0.871557994555402,0.0204130603421119,-0.18539249127911,0.0557280509702621,0.460384245841734
"R",1.71513011607718,0.416370675918904,-0.126296591251454,-0.190525217259184,0.108172234068526,0.460165673113884
"S",1.18177050296391,0.536962420026833,-0.103941872855213,-0.253253152437299,-0.0476758402084636,0.204633708312133
"sil",0.400374504885448,0.317287243486986,0.166172667890148,0.0508396090867693,-0.0185460499427861,-0.0832337691036928
"sp",0.981629203829131,0.354159418264343,-0.140604538978937,-0.214530987800958,0.0499427840433407,0.335245755950098
"T",0.84138430640811,0.384589531308129,-0.118978046235584,-0.303501746768043,0.0684639340355283,0.335125623430525
"TH",1.44361877441406,1.44972737630208,0.417739868164062,0.199074485085227,-0.0693708477598248,0.107317837801847
"UW1",3.99853515625,0.761971473693848,0.155162811279297,-0.0642452239990234,0.298235416412354,0.518479615449905
"V",0.865833706325955,0.37731095817354,-0.178600523206923,-0.00491841634114583,0.031725353664822,0.369713677300347
"W",1.08592702472021,0.818336607917907,0.0537699744814918,-0.176856873527406,0.180720435248481,0.348341230362181
"Y",0.791240985576923,-0.0558823805588942,-0.171869131234976,-0.174096914438101,-0.0694861778846154,0.00346550574669471
"Z",1.19260282014546,0.230299778988487,-0.168074597810444,-0.21421624735782,0.119823415655839,0.367700054771022
