"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.496575083051409,0.450116464069911,0.222313744681222,0.26604151725769,0.12238952091762,0.09870788029262
"AE1",1.17540594872008,1.94279837101064,1.16044941354305,2.46710659595246,2.33785320850129,0.387726966370928
"AH0",0.880246144420696,0.679124340321283,0.449614326908903,0.57177401488682,0.477805659456073,0.0933088326604111
"AO1",0.794719478062221,1.73141882760184,0.814021955217634,1.082653263637,0.454334368024554,0.220011247907366
"AW1",0.764409948278357,0.256970440899884,0.127480966073495,0.0189548068576389,0.2560464364511,-0.0400591249819155
"AY1",2.36800299750434,1.43666839599609,0.774435043334961,0.538636101616753,0.427417331271701,0.0571102566189236
"B",1.1703705964265,0.535680700231482,0.320550706651476,0.0684769241898148,0.215612905996817,0.0771727385344329
"CH",0.824031284877232,0.344135102771577,0.00511024111793155,0.0784105573381696,0.113721393403553,0.0174066452752976
"D",1.06609207391739,1.42148405313492,1.46860133856535,1.86491012573242,0.839409284293652,0.261574447154999
"EH1",0.943627456138874,1.16085398882285,1.15633594030621,0.714454190484409,0.379047130716258,0.139782171139772
"ER0",0.310929731889205,0.585117686878551,0.532695423473011,1.27576368505305,0.60569260337136,0.280503012917259
"ER1",0.338468424479167,1.58350626627604,1.00482584635417,0.352537536621094,-0.0879597981770833,0.124078877766927
"EY1",0.918339122425426,2.58229411732067,0.82014950838956,1.28947392376986,1.07956712896174,0.0112046328457919
"F",0.659185443605695,0.514137086414155,0.376822460265387,0.289351349785214,0.00661128475552513,0.119750068301246
"G",2.22960501006155,1.35955625591856,1.58395478219697,7.31944459857363,3.48097830107718,0.473347432685621
"HH",1.7634348767869,1.7619929212205,0.70182865223986,0.554397258352726,0.648211702387384,0.0307474339261968
"IH0",0.163719685872396,-0.336625162760417,0.0184977213541667,0.280672200520833,-0.1364013671875,0.0634440104166667
"IH1",1.37934453863847,1.62412848221628,1.20846597771896,4.63153533935547,5.07518270392167,0.292584489521227
"IY0",1.80774006090666,3.43921069095009,1.57557557758532,0.888871644672595,1.93879529049522,0.0970368385314941
"IY1",2.60119809751157,3.17485779170637,1.49380312319155,1.64013129340278,0.852064909758391,0.242958577473958
"JH",0.789163861955915,1.97930036272321,0.690739222935268,0.369070870535714,0.141132627214704,0.168430873325893
"K",0.690563601606032,1.37094161089729,1.13102206061868,2.72415968951057,1.45284518073587,0.091276954202091
"L",0.516361445596773,0.651003772265291,0.296709645284365,0.331212396491064,0.274432966153916,0.139122985813716
"M",0.110030324835526,0.558717627274363,0.154094620754844,-0.0387308221114309,0.213178132709704,0.00352799265008224
"N",2.95542312390877,2.90980320747453,1.72616261183613,2.88649341313526,1.19494639020978,0.279171856966886
"NG",0.627944048713235,0.964929917279412,0.484089570886949,-0.163188597735237,9.69381893382353e-05,-0.0209693908691406
"OW0",0.558554513113839,0.525599888392857,0.0766122000558036,0.104958125523158,0.0476117815290179,-0.118750435965402
"OW1",1.53901926676432,0.957693917410714,0.68445078531901,0.524250938778832,0.16605586097354,0.0479794910975865
"OY1",2.39077758789062,1.87398529052734,0.867698669433594,0.438713073730469,-0.174617767333984,-0.181083679199219
"P",2.16730179325227,1.81093441542759,0.654268674953009,0.243011002899498,0.317482527866158,0.0834517940398185
"R",0.667066777006109,1.16115720221337,0.382926169862138,0.407297053235642,0.320158052951732,0.174652160482204
"S",1.65684120677342,2.10000311771286,1.01370865385109,1.17643334932416,0.488640416448361,0.103450204724463
"sil",0.11215173046988,0.0886531546392154,0.0411902983301187,0.0828310473794078,0.0589740330057594,0.0265330682496656
"sp",1.16594039387628,1.10490098770425,0.556591385935509,0.732849983357224,0.455681331509002,0.167127821407946
"T",1.99994365147182,4.86332214900426,2.57461351667132,5.29430200485956,4.81374500819615,0.251456996372768
"TH",1.48235482880563,2.86054900198272,0.982567527077415,0.10641387014678,0.0537264274828362,-0.0356241861979167
"UW1",2.22372436523438,2.18551405332983,2.12229633331299,6.65360069274902,6.72480297088623,0.276138305664062
"V",0.896699190139771,1.04037517971463,0.793713039822049,3.43099840482076,1.50153432952033,0.0632751782735189
"W",0.973258124457465,1.69170658172123,0.44240230984158,1.28740423444718,0.533932640438988,0.00724683489118304
"Y",0.287043644831731,0.171428973858173,-0.0976351224459135,-0.0613685021033654,-0.128921068631686,-0.211576021634615
"Z",0.689582423159951,0.834160734477796,0.398748819451583,0.444763886301141,0.345920301738538,0.13459059062757
