"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",1.01306819915771,1.46539688110352,0.650680133274623,0.707322938101632,0.326965263911656,0.294487646647862
"AE1",3.04959406751267,1.37381955410572,1.34750345919995,0.968603255900931,0.489262114179895,0.313796023105053
"AH0",0.975173980185071,1.15132847072193,0.745386447546617,0.683169622841121,0.493817755261307,0.17223308371298
"AO1",0.957627705165318,0.229724611554827,0.316251918247768,0.277125985281808,0.231103515625,0.204938098362514
"AW1",1.31042381569191,0.347660771122685,0.562501695421007,0.565083821614583,0.315869366681134,0.0283977367259838
"AY1",1.1430909898546,1.20507982042101,0.3340941535102,0.5131446785397,0.497299194335938,0.0723503960503472
"B",2.40402786820023,1.98368948477286,0.989569769965278,0.526259810836227,0.449395638925058,0.201481359976309
"CH",0.564267113095238,0.599505833217076,0.189095633370536,0.164887382870629,0.0443988073439825,0.0594831194196429
"D",0.844412267208099,0.91392570734024,0.810042127966881,0.766526103019714,0.370555780827999,0.265078783035278
"EH1",1.51193183591996,1.19309699398348,0.718291359386225,0.445700634485004,0.577470713648303,0.190557984099991
"ER0",1.44821860573509,0.706515225497159,0.525237343528054,0.378886482932351,0.495986071499911,0.269231102683327
"ER1",0.651708984375,0.216196695963542,0.622688802083333,0.768948872884115,0.082954478263855,0.128160095214844
"EY1",0.57974589954723,0.89209677956321,0.277313232421875,0.220211549238725,0.191822832280939,0.209246895530007
"F",1.55972789582752,0.595743270147414,0.409517742338635,0.372586114065988,0.423948390143258,0.154107820420038
"G",1.25928011807528,2.81706468986742,1.32897024443655,0.785889365456321,0.446560946377841,0.0190808845288826
"HH",0.547849939224568,0.968076016040558,0.27170684489798,0.162218459109043,0.156674324197972,0.114344373662421
"IH0",1.14700927734375,0.193235270182292,0.352916463216146,0.15233154296875,0.635362752278646,0.2404052734375
"IH1",1.64359219199733,1.54626633493524,0.452454255756579,0.152449919048109,0.249362825092516,0.163001010292455
"IY0",1.51513764732762,1.51244012933028,0.909236305638363,0.70817053945441,0.459243694418355,0.19779308218705
"IY1",1.14159252025463,1.21649606845997,0.442192346078378,0.307713713469329,0.248734396475333,0.204557545979818
"JH",0.945324489048549,0.919712611607143,0.115219116210938,0.0586308070591518,0.112021309988839,0.147482735770089
"K",1.82714854969698,0.894911822150735,0.627940570606905,0.580350258771111,0.470572078929228,0.213684180203606
"L",1.26120208305855,0.943779958437567,0.813748634024842,0.857393343154698,0.466365121815303,0.184876272123154
"M",0.692094501696135,0.524805972450658,0.341226477372019,0.230375591077303,0.256781998433565,0.11429836875514
"N",1.24345876712992,1.06134353021179,0.610808603691332,0.430713783610951,0.391481534399167,0.151702375122995
"NG",1.60211899701287,1.12914321001838,0.602711397058823,0.187837488511029,0.159176097196691,0.308130376479205
"OW0",2.51290457589286,0.8416748046875,0.320229666573661,0.185664585658482,0.274985449654715,0.356684957231794
"OW1",1.4245856148856,0.843749954586937,0.999044509161086,0.933137439546131,0.47842906770252,0.322812806992304
"OY1",4.92991638183594,3.16803932189941,1.16706848144531,0.590122222900391,0.603790283203125,0.230327606201172
"P",1.23013565104495,1.05167872931368,0.536772861275622,0.335349380329091,0.26210194249307,0.257507529310001
"R",1.32324040189702,1.20906659390064,0.624794148384257,0.353698791341579,0.300083530710099,0.240532814188206
"S",1.05646136987989,1.09491191400546,0.685638902343322,0.582859324517651,0.343943373065129,0.189988679974993
"sil",0.396285366602722,0.349655459367154,0.242105859287819,0.251517231628107,0.150877444273412,0.0950093461208589
"sp",1.10312954107238,0.985330400207694,0.560368921623721,0.396053655294219,0.282071808547592,0.153095852493046
"T",1.33563036237444,1.12063489641462,0.457254636855353,0.412792496454148,0.342341477530343,0.209921223776681
"TH",2.99296431107955,1.46254013523911,1.14989887584339,0.723077947443182,0.598160946007931,0.36868378610322
"UW1",0.954349994659424,0.738857269287109,0.297524452209473,0.320779800415039,0.381677627563477,0.194501042366028
"V",0.769694010416667,1.18244457244873,0.673432456122504,0.414746509657966,0.259403970506456,0.173842085732354
"W",1.16380285838294,1.26454804435609,0.664675757998512,0.490513513958643,0.271418011377728,0.157679724314856
"Y",0.404526930588942,1.97383000300481,1.06750018780048,0.812838040865385,0.402550330528846,0.225648733285757
"Z",0.955424981368215,0.793541097640991,0.381376929032175,0.249343119169536,0.261020017925062,0.142415174371318
