"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.822408948625837,1.07741274152483,0.507214954921177,0.0982881954738072,0.147562844412667,0.228641782488142
"AE1",2.11462726998836,0.850825370626247,1.07772973243226,0.365307747049535,0.507557321102061,0.174872489685708
"AH0",0.863919288107434,1.57493537327029,0.599198887183231,0.488378980624601,0.288336351982453,0.290818460332523
"AO1",1.86602696010045,1.31957746233259,0.842638506208147,0.303017943246024,0.237559945242746,0.262310246058873
"AW1",0.637264675564236,1.87699381510417,0.665774875217014,0.3267822265625,0.445763481987847,0.579815617314091
"AY1",2.802490234375,1.57029724121094,0.805515289306641,0.212788687811957,0.163850784301758,0.12678583463033
"B",0.906375461154514,1.16900634765625,0.955474994800709,0.338361386899595,0.378751401548032,0.261302241572627
"CH",0.744932083856492,1.45894622802734,0.361615521567208,0.359594708397275,0.333082471575056,0.093975339617048
"D",1.31315743923187,1.90819436311722,0.601224720478058,0.266420856118202,0.37477895617485,0.389985866844654
"EH1",0.974628316945043,1.437010797961,0.438012484846444,0.070507882655352,0.133383915342134,0.0610390147943606
"ER0",1.0393232865767,1.19748722423207,1.00440562855114,0.205515948208896,0.305178902365945,0.23069353537126
"ER1",2.02284342447917,3.98539072672526,0.8409912109375,0.662064615885417,0.216382344563802,0.102466328938802
"EY1",0.317912535233931,0.802745212208141,0.0252824263139205,0.0806105787103826,0.073334433815696,0.043121337890625
"F",1.21522076924642,2.27566924549284,0.93902842203776,0.298455874125163,0.297061125437419,0.241562025887626
"G",2.00199751420455,1.08955891927083,0.484470251834754,0.146024530584162,0.223959258108428,0.303135900786429
"HH",0.471151473674368,0.953035395196144,0.096501776512633,0.298251212911403,0.363169081667636,0.168493473783452
"IH0",0.607244873046875,0.519448852539062,0.5798583984375,0.413301595052083,0.118770345052083,0.17655029296875
"IH1",1.31165578741776,1.74675748724686,0.263454236482319,0.289311619808799,0.354957259328742,0.413775815461811
"IY0",1.38809766267475,1.46289102654708,0.828559674714741,0.337032518888775,0.251877445923655,0.294881525792574
"IY1",1.22217633282697,1.50226609971788,0.82420337818287,0.611707729763455,0.42622307671441,0.375579466643157
"JH",0.575461251395089,3.43746294294085,1.07456752232143,0.31413950238909,0.481241226196289,0.275232366153172
"K",0.692338831284467,0.881501029519474,0.303448340472053,0.121327582527609,0.201586106244256,0.127944469451904
"L",2.03504896817142,1.52221862583944,0.792677861370452,0.30117024460884,0.203969249986622,0.333594034795892
"M",0.747086775930304,0.947776392886513,0.00724712171052632,-0.00963712993421053,0.00668977436266447,0.142918636924342
"N",1.5795222195712,1.3812190161811,0.926929408853704,0.38768899320352,0.272111083521987,0.370500815035117
"NG",1.47946346507353,0.644875919117647,0.218563753015855,-0.0978016572840074,0.15427443560432,0.103106330422794
"OW0",5.99882507324219,3.54462541852679,1.70898873465402,0.434585571289062,0.0288347516741071,0.250187465122768
"OW1",1.08907136462984,2.7406979515439,1.7442881266276,0.802858625139509,0.186660834721157,0.379648117792039
"OY1",0.691335678100586,0.183273315429688,0.0916900634765625,-0.177764892578125,-0.00453948974609375,-0.199798583984375
"P",1.11987856382965,1.24219603179603,0.846339338569231,0.606651962444346,0.394591977519374,0.306873772733955
"R",1.10760172123605,2.82798905068255,0.657210284725149,0.380166500172717,0.256355218430783,0.291220928760285
"S",0.902069893952842,1.48144549075688,0.732582448798919,0.395280748884255,0.212100447895371,0.246270153010003
"sil",0.0749356334813163,0.133374659032781,0.0619077004588213,0.04619380639858,0.075639895359334,0.0504747534514497
"sp",1.26766183541739,1.42059929756306,0.666020596658382,0.327415070649721,0.240193678756299,0.262085187418096
"T",1.12451437087286,1.27545298621768,0.67569347563244,0.283254705156599,0.288794799078078,0.299249540056501
"TH",2.72749097419508,4.42772142814867,1.68911650686553,0.504095828894413,0.483122392134233,0.350537849195076
"UW1",1.67653036117554,0.761743783950806,0.580209732055664,0.53107762336731,0.488383054733276,0.367835342884064
"V",0.907779428693983,0.526052686903212,0.250151952107747,0.237277613745795,0.201329443189833,0.20734617445204
"W",1.50493658156622,1.84057011679998,0.526689922998822,0.101429046146453,0.122128562321739,0.267911956423805
"Y",2.10889610877404,1.64987417367788,-0.0358980618990385,-0.206857534555288,-0.220493023212139,-0.243753286508413
"Z",1.29817928514983,1.4646135832134,0.494916413959704,0.176743236340974,0.15156068299946,0.108923377488789
