"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",1.32750047956194,0.823568071637835,1.06205231802804,0.678854806082589,0.276628221784319,0.160837377820696
"AE1",1.27644250748005,0.995989211062168,0.556345188871343,0.151356149227061,-0.0770052646068816,0.125473509443567
"AH0",1.36691231397713,0.813892340510146,0.598630221384876,0.620133885797465,0.0988439164071713,0.169457297655022
"AO1",0.567440952573504,2.14889090401786,0.942853437151228,0.810462733677455,0.288585553850446,0.230187661307199
"AW1",1.12319381148727,0.0269865813078704,0.544273093894676,-0.0546231446442781,-0.0543061715585214,-0.0541230660897714
"AY1",0.699908786349826,0.76336669921875,0.406030442979601,0.305877685546875,0.104413562350803,-0.0594639248318142
"B",0.399585300021701,0.23586548699273,0.0263994004991319,0.374002527307581,0.190885755750868,0.033550121166088
"CH",1.11683146158854,0.446947461082822,0.616236732119606,0.733843303862072,0.16267458597819,0.0503630865187872
"D",0.739903151988983,1.58123487234116,0.426934003829956,0.359348624944687,0.113591820001602,0.171576619148254
"EH1",1.1196078596444,0.842303484335713,0.316571728936557,0.230596257352281,0.0738047238053947,0.106530671832205
"ER0",1.07601720636541,2.17774894020774,1.19823057001287,1.26093118840998,0.336083152077415,0.22941728071733
"ER1",3.07899309794108,-0.203361002604167,-0.040380859375,-0.127333577473958,-0.152804056803385,0.272127278645833
"EY1",0.767996701327237,0.244507529518821,0.408605142073198,0.629423661665483,0.0886965664950284,0.030894322828813
"F",0.833885556175595,-0.04695006779262,0.245184762137277,0.444144021897089,0.0812418801443917,0.0859266349247524
"G",1.76910307913116,1.74967817826705,0.462450432054924,0.328875917376894,0.269091797597481,-0.00462572502367424
"HH",1.06042319155754,0.445592515012051,0.434108652967088,0.285499166935048,-0.00718697081220911,-0.0162885949966755
"IH0",0.2818115234375,0.29395751953125,0.31591796875,0.768143717447917,0.39456787109375,0.205608622233073
"IH1",1.04499329014828,0.536059811240748,0.179085500616776,0.249814164011102,0.0409940217670641,0.0821991368343956
"IY0",1.23155704297517,0.898883016485917,0.653498197856702,0.73801683124743,0.0609146921258224,-0.0472594813296669
"IY1",0.949701725995099,0.60660225197121,0.482271095558449,0.386977358217593,-0.00338400381582755,0.0810619636818215
"JH",3.30541120256696,0.31085205078125,0.076904296875,-0.0715037754603795,0.0329677036830357,-0.00717599051339286
"K",1.88096938413732,0.956517387838925,0.53821294447955,0.254146800321691,0.104238201590145,0.114195206586052
"L",1.51571648741422,0.683425929448376,0.533911221647916,0.540489026944931,0.0407855412731432,0.180423236873052
"M",0.479958383660567,0.843815853721217,1.31362152099609,0.770923012181332,0.397355631778115,0.251262062474301
"N",1.02380710177951,1.13033749358823,0.492467128869259,0.435689039904662,0.151013253915189,0.0458733529755563
"NG",0.174262551700368,0.567073148839614,0.212553473079906,0.388887293198529,-0.238633997300092,0.0326529110179228
"OW0",0.281539916992188,0.737465994698661,0.0162991115025112,-0.0008544921875,0.197505405970982,0.0994066510881696
"OW1",1.80344536190941,0.769496917724609,0.983619326636905,0.725985572451637,0.0802096412295387,0.135527429126558
"OY1",4.01868438720703,0.291595458984375,0.610637664794922,0.0706920623779297,-0.177066802978516,-0.0645656585693359
"P",0.901514360981603,0.544887091523858,0.652601508684056,0.58761465421287,0.159925604379305,0.139120122437836
"R",0.934790550394261,0.833661911335397,0.595030155587704,0.534178612080026,0.118890648192548,0.139284591725532
"S",1.61429510383962,0.905741290511372,0.806228441612743,0.602267194017072,0.0910049309240323,0.147520742683767
"sil",0.172189662384885,0.237467904970881,0.210337873436351,0.164484303396659,0.0903699589901216,0.0548954769777126
"sp",1.01009161448445,0.749244110096507,0.432283111907893,0.346763834591758,0.0527271098844995,0.0523771004956509
"T",1.23977592104957,0.521605632418678,0.395776557922363,0.356772068568638,0.119378171648298,0.0853710719517299
"TH",0.524320660215436,0.741530909682765,0.671482895359849,0.463419133966619,-0.225540392326586,-0.0443726163921934
"UW1",0.416090577840805,0.310375213623047,0.37098503112793,0.517249286174774,0.263120651245117,0.0820221900939941
"V",1.24128847652011,0.546296490563287,0.231742964850532,0.0269260406494141,-0.0703854031032986,0.117457018958198
"W",0.842154851035466,0.949065677703373,0.365769885835193,0.244390578497024,0.366770184229291,0.198047335185702
"Y",0.499755859375,0.032623291015625,0.597675030048077,0.645273061899038,0.176331740159255,0.00219257061298077
"Z",0.928584118893272,0.636064589651007,0.461926219337865,0.328545981959293,0.0550075104362086,0.0665852496498509
