"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.502354962485177,0.73520496913365,0.313108580453055,0.449564388820103,0.367586953299386,0.0349559783935547
"AE1",1.29224606777759,0.649398479055851,0.730807689910239,0.461704010659076,0.0597806382686534,-0.0147583738286444
"AH0",1.14480936302329,1.18127422212805,0.793905594064005,0.788249081785574,0.614017510564072,0.0943645021450595
"AO1",0.456612178257533,0.669368362426758,0.869696412767683,1.09790475027902,0.629097039358956,0.134065859658378
"AW1",1.15755095305266,1.10358005099826,1.21753325285735,0.755748607494213,0.460744504575376,0.288341380931713
"AY1",0.565427872869704,1.94081221686469,1.11741129557292,1.02084244622125,0.181312561035156,0.292362636990017
"B",0.361224139178241,1.21306468822338,0.763151380750868,0.707727502893518,0.323358606409144,0.000270984790943287
"CH",0.369813464936756,0.928381057012649,0.480981009347098,0.404383341471354,0.37044670468285,0.132155120372772
"D",1.62646463513374,0.851241886615753,0.583412647247314,0.72620502114296,0.762005835771561,0.180258229374886
"EH1",1.09557710844895,0.87115478515625,0.447441802627739,0.639850484913793,0.371077263492277,0.0797932504237383
"ER0",1.56673986261541,1.35917074030096,0.876655925403942,0.656541997736151,0.930588462136009,0.557077581232244
"ER1",0.3779541015625,-0.144883219401042,0.16640625,-0.142097981770833,-0.069427490234375,-0.200815836588542
"EY1",0.522082242098722,0.925642186945135,0.697280883789062,0.527673894708807,0.410174283114347,0.234590357000178
"F",0.549135117303757,0.918172836303711,0.462923958188012,0.283338455926804,0.420275733584449,0.169093835921515
"G",1.07020892518939,0.752705891927083,0.965496641216856,1.09206598455256,0.496393377130682,0.153007969711766
"HH",0.462254301030585,0.217293759609791,0.435967384500706,0.300090383976064,0.198591638118663,0.0440521240234375
"IH0",0.217063395182292,0.0158854166666667,0.204349772135417,0.138554890950521,0.0934956868489583,0.076692263285319
"IH1",0.92370316354852,0.668486263877467,0.57548683568051,0.829953645405016,0.44219634407445,0.067369280363384
"IY0",0.412407021773489,1.19552210757607,0.86517996537058,0.709210671876606,0.65797946327611,0.172172646773489
"IY1",1.37063508210359,0.791359512894242,0.569743516710069,0.622528754340278,0.500127326117622,0.0932441305231165
"JH",-0.175327845982143,0.0984017508370536,-0.0726754324776786,0.177471433367048,-0.0831778390066964,-0.0566144670758929
"K",0.298693488625919,0.857481115004596,0.872374198015998,0.779628978056066,0.601906832526712,0.0934260873233571
"L",1.43572502920072,1.28870010375977,0.875282266368605,1.15584527629696,0.763352416966059,0.243825289076322
"M",0.386842426500822,0.846722251490543,1.02945428145559,1.39479546797903,0.299482245194285,0.1280476592089
"N",1.15361466070618,1.3616692706792,0.877820402684838,0.983064169835563,0.589072892160127,0.175275855594211
"NG",0.564621420467601,0.201398064108456,0.615026137408088,0.591121897977941,0.392962287454044,-0.0595254337086397
"OW0",0.267839704241071,0.0958339146205357,0.251630510602679,0.59697995867048,0.701171875,-0.0249067034040179
"OW1",1.77881704057966,1.26150730678013,0.791768391927083,0.706166206371217,0.691880816505069,0.156126476469494
"OY1",0.724655151367188,2.01671600341797,0.394330978393555,0.518363952636719,0.504768371582031,0.378545761108398
"P",0.686263545866935,0.99538815406061,0.64849361296623,0.54898186140163,0.360702104465936,0.131606878772859
"R",1.28520762666743,0.636149304978391,0.56798917372176,0.591690296822406,0.548979667907066,0.104818262952439
"S",0.761233106951847,1.00374114847629,0.884158321630175,0.945549109271754,0.745337896257917,0.193613569313121
"sil",0.0775900337317471,0.168515368080958,0.121857410336769,0.112738445593052,0.1454339178335,0.0509106104977653
"sp",0.910206252754332,0.811405411776214,0.606366942027778,0.61237249251599,0.491164508295673,0.145123510401648
"T",0.506421497889927,0.564250528244745,0.694074303763253,0.849320511590867,0.451798902239118,0.159296389988491
"TH",2.78507024591619,0.532732876864347,0.618184407552083,0.696615103519324,0.382451837713068,0.0346402254971591
"UW1",1.20334911346436,1.61384153366089,1.10932540893555,0.917568206787109,0.504507422447205,0.221866607666016
"V",1.14044184154934,1.21649222903781,0.668775346544054,0.711569044325087,0.394248750474718,0.0715050879451964
"W",0.578493027460007,0.880039760044643,0.661584702749101,1.2990485297309,0.698763832213387,0.205127352759952
"Y",0.260667067307692,0.699815016526442,0.603168194110577,2.66190279447115,0.624220628004808,0.285015399639423
"Z",1.18084359419973,1.11496684425756,0.613218546541114,0.543962418405633,0.474164054268285,0.106487193860506
