"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",1.97744716916765,2.0200069972447,1.0438688823155,1.15635136195592,0.42799322945731,0.0320055825369699
"AE1",1.27132464469747,1.28695897853121,0.347866626496011,1.56919785763355,0.250359068525598,0.0631762565450465
"AH0",1.68099323008795,0.932197666768008,0.649309548192054,0.747270596102349,0.347696364300806,0.113233194411176
"AO1",2.10950905936105,0.859379850115095,0.905666351318359,0.834087807791574,0.164535958426339,0.110061863490513
"AW1",0.0643768310546875,0.262703224464699,-0.0546990853768808,-0.058277271412037,0.113139258490668,-0.0502556694878472
"AY1",1.48314073350694,0.92038811577691,0.98043335808648,1.66038937038845,0.414455201890733,0.022438473171658
"B",1.49169921875,1.85642270688657,0.718265109592014,2.51164076063368,0.570683232060185,0.250345865885417
"CH",1.31505003429595,0.589752923874628,0.13014148530506,0.70587158203125,0.339540209089007,0.0121126629057385
"D",1.32561719417572,0.723188996315002,0.590949639678001,0.576397716999054,0.129772067070007,0.0109285116195679
"EH1",1.1848592648561,1.42256322400323,0.405055254355244,0.760937307072782,0.361688723509339,0.149950224777748
"ER0",0.770115245472301,0.695689808238636,0.852865739302202,0.581457138061523,0.356295498934659,0.027143044905229
"ER1",1.69271647135417,1.21856282552083,0.754440307617188,0.42587890625,0.726399739583333,-0.0020843505859375
"EY1",0.936390963467685,0.665428508411754,0.342885104092685,0.135369647632946,0.0614811290394176,0.0649551044810902
"F",1.79140799386161,0.933386666434152,0.653795696440197,0.906174614315941,0.392085029965355,-0.012852532523019
"G",3.32586484966856,0.938826589873343,0.79103118723089,1.61007412997159,0.487133141719934,0.0899889396898674
"HH",0.747509246176862,0.251672623005319,0.114802502571268,0.566776356798537,0.262918512871925,0.0780835253127078
"IH0",1.93543294270833,1.05472412109375,0.808589680989583,1.49852701822917,0.652685546875,-0.118412272135417
"IH1",1.53276728579873,1.47818989000822,0.791972592002467,0.73059620104338,0.27220344543457,0.147838873612253
"IY0",1.69547321921901,1.62991975483141,0.732695278368498,1.75768621344315,0.342997224707352,0.0208402432893452
"IY1",2.5311651441786,1.35761097095631,0.915250651041667,1.09194923683449,0.397162147804543,0.0294028706020779
"JH",0.000261579241071429,-0.222237723214286,0.0185198102678571,0.945757184709821,0.559160505022321,0.149730137416295
"K",0.41028954001034,0.582928967826507,0.302004197064568,0.202625723446117,0.0621922436882468,0.0544074142680449
"L",0.922395261999679,0.417223838910665,0.309836047969452,0.403897285461426,0.217753554043705,0.0717043550047156
"M",1.51116702431127,1.08655628405119,0.771482467651367,0.449943140933388,0.277980202122738,-0.00937692742598684
"N",1.87990192451862,1.21211363089205,0.958472974372633,0.892360481950972,0.410050883437648,0.0761359436343415
"NG",0.189740349264706,0.201784021714154,0.237254423253676,1.50053495519301,0.320203893324908,0.23297119140625
"OW0",1.58707346235003,3.14720807756696,3.57767595563616,1.55608694893973,0.0513567243303571,0.0911625453404018
"OW1",0.761593773251488,0.562353224981399,0.418100266229539,0.325413295200893,0.00644275120326451,-0.0520455496651786
"OY1",-0.251617431640625,0.146495819091797,0.40301513671875,0.187713623046875,-0.049530029296875,0.127197265625
"P",1.33194740869666,1.22973895329301,0.851591048702117,0.998362961635795,0.366991966001449,0.142926575035177
"R",1.32888749305238,0.826724843775972,0.528872997202772,0.89629116971442,0.304037215861868,0.0374905099260046
"S",0.820479248728708,0.788177490234375,0.426906264830973,0.59663751192182,0.178207852015986,0.0662864257242078
"sil",0.20846912175289,0.24991958693885,0.137973807912016,0.0621271166678662,0.0346551018211463,0.012864025877269
"sp",1.31051639562342,0.938214635644348,0.491373404583365,0.840766630800326,0.274052458941851,0.0737021990941147
"T",1.44148719424293,1.30957027616955,0.880978311811175,0.789527929396856,0.349937603587196,0.102010163806734
"TH",3.75603461988045,3.53431701660156,1.50803305886009,4.79213414047704,0.802727901574337,0.0536699584036162
"UW1",1.10785865783691,0.455285549163818,0.321249008178711,0.68133282661438,0.162884294986725,0.152424454689026
"V",1.74782837761773,0.950187047322591,0.409588283962674,0.404927571614583,0.273694038391113,0.0698669221666124
"W",1.7557732112824,1.24529762873574,0.596419561476935,0.323655870225694,0.255431916978624,0.162969014001271
"Y",0.312058668870192,0.867941049429087,0.525606595552885,0.137843205378606,0.132650522085337,0.145864633413462
"Z",1.32565140975149,0.7027789668033,0.335232242785002,0.668103619625694,0.326238220616391,0.0586531287745426
