"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.292090279715402,0.657993861607143,0.312018462589809,0.196927206856864,0.034853390284947,-0.0898295130048479
"AE1",1.38863681225066,2.11255337329621,1.8840474879488,1.39521984343833,0.437841374823388,0.0690248367634225
"AH0",0.978330000391546,1.3552514442108,1.24860475648124,0.713639493258494,0.102210566682636,0.0273145039876302
"AO1",0.798595101492745,0.562226813180106,0.823029981340681,0.137269810267857,-0.0658517837524414,-0.0221556527273996
"AW1",0.49110836452908,0.665179217303241,-0.269661232277199,-0.311763057002315,0.0128987630208333,0.0268331457067419
"AY1",0.604728062947591,1.04083675808377,0.0596124860975477,-0.295873006184896,-0.0628301832411024,-0.00315676795111762
"B",0.782116360134549,1.27080620659722,0.442757500542535,0.120313856336806,0.0815440990306713,0.0356247513382523
"CH",0.0667012532552083,1.46610514322917,-0.0480299450102307,-0.119251796177455,-0.00892893473307292,0.0503214881533668
"D",0.580522760748863,0.177797555923462,0.299020037055016,-0.0478448867797852,-0.156787514686584,-0.0359685122966766
"EH1",0.016406179844648,0.383967169399919,-0.0745866271271103,-0.226962297812276,-0.0492939346138088,-0.0171519312365302
"ER0",0.848331971602006,1.33641953901811,0.305238420313055,-0.119185014204545,0.0292684381658381,-0.0166880867697976
"ER1",0.359928385416667,2.06074015299479,0.295751953125,-0.0640706380208333,-0.0048583984375,0.143736616770426
"EY1",0.329495516690341,0.916664817116477,0.250659249045632,0.277049671519886,0.00835462050004439,0.0800823244181546
"F",0.237649826776414,0.55158315386091,-0.0839589436848958,-0.152091480436779,-0.00354439871651786,-0.00510692596435547
"G",1.10370982776989,4.84181537050189,2.98812172629616,0.363800048828125,0.204750754616477,0.0895894368489583
"HH",0.434200855011636,0.384594531769448,-0.0591151460688165,-0.158717378656915,-0.0755486995615858,0.00501056427651263
"IH0",0.475651041666667,1.24232508341471,-0.085986328125,-0.204949951171875,-0.0418212890625,-0.0451405843098958
"IH1",0.675463545949835,2.33611241390831,1.16747404399671,-0.0334756951583059,0.0313884132786801,0.0142875269839638
"IY0",0.669540505660208,0.70877920953851,0.526134089419716,0.304544900593005,0.0697486275120785,0.0489532069156044
"IY1",0.565767429493092,0.952134492662218,0.879635054976852,0.369050541630498,0.101954085738571,-0.00370455847846137
"JH",0.745134626116071,0.323678152901786,-0.0526559012276786,-0.399366106305804,0.00372968401227679,-0.199101039341518
"K",0.769050037159639,1.30992899922764,0.343309654909022,-0.00484674117144416,0.125695172478171,0.0281277404111974
"L",0.422129539594258,0.567672206930918,0.138191850218054,0.0310935451559824,0.0408740272260692,0.00920914950436109
"M",0.218868857935855,0.807875783819901,0.409338499370374,0.380212081106086,0.188043192813271,0.0375817449469315
"N",0.783076893199574,1.2298485438029,0.92506968373,0.302494222467596,0.0796587226366756,0.00641427377257684
"NG",1.24844898897059,1.29009460000431,-0.288446762982537,-0.250904756433824,0.0805996165556066,-0.0575128443100873
"OW0",0.0450788225446429,0.52105712890625,0.043212890625,-0.273062569754464,-0.137459891183036,0.0286434718540737
"OW1",0.649145943777902,0.692142123267764,0.314466203962054,-0.0813671293712798,0.0224206107003348,0.00109963189987909
"OY1",0.0934906005859375,0.0403060913085938,-0.226455688476562,-0.21246337890625,0.149847030639648,0.00762748718261719
"P",0.547374684323547,0.772574311943464,0.550628846691501,0.219059810843519,-0.00131764975927209,-0.00834532706968246
"R",0.55766535819845,0.674557310469607,0.488275122135244,0.0763179697888963,-0.0665828319306069,-0.0271933129493226
"S",0.71889403156031,1.01332698358554,0.52675109934584,0.0694995684044383,-0.0152574922436866,0.013123574657975
"sil",0.205752346137051,0.442896845770496,0.413594042538573,0.237042215504871,0.0769266222679564,0.026986771642906
"sp",0.51463723626089,0.721282165875933,0.274086950845132,-0.000408090405880296,0.00287418952145119,-0.00463935600670963
"T",0.456522405715216,0.693552435012091,0.224087351844424,-0.0535151651927403,0.0218134289696103,-0.00407397860572452
"TH",1.61915310946378,1.64948550137607,1.39399950432055,0.87405487985322,0.399991122159091,0.150754986387311
"UW1",0.531104564666748,0.24299144744873,0.0244617462158203,0.0262413024902344,-0.0561141967773438,-0.00195109844207764
"V",0.474505318535699,1.50785742865668,0.59867180718316,0.0120472378200955,0.0412064658270942,0.0334794786241319
"W",0.200772118946863,0.499254256959945,0.226286872984871,0.0207931276351687,0.0305307630508665,-0.0703824361165365
"Y",0.374868539663462,1.197021484375,0.406164316030649,-0.0200265737680288,0.275263859675481,0.0149383544921875
"Z",0.290541759290193,0.598027781436318,-0.118782625700298,-0.168964933407934,0.0295623879683645,0.00453000194148013
