"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.210943835122245,1.10996655055455,0.532079832894461,0.25851127079555,0.201804024832589,0.0871101788112095
"AE1",0.745704163896277,2.26395237699468,0.704325087527011,0.1668509625374,0.195235881399601,0.268467111790434
"AH0",0.414027375994988,0.919064002966731,0.32139520225285,0.271482827528468,0.145296480670665,0.103153252751572
"AO1",1.09494149344308,1.17821851457868,0.286810438973563,0.204678780691964,0.189182281494141,0.170437404087612
"AW1",0.646201804832176,1.94983814380787,0.413431803385417,0.219297055844907,0.178829616970486,0.200473926685475
"AY1",0.708799574110243,2.06298828125,0.339360978868273,0.157679663764106,0.205114576551649,0.464982774522569
"B",0.597633644386574,1.67915994149667,0.293976112648293,0.154579445167824,0.149090802228009,0.27463220666956
"CH",0.460534232003348,1.60622297014509,0.656209707260132,0.183329627627418,0.363092331659226,0.426425388881138
"D",0.671959578990936,0.442271959036589,0.188102707266808,0.255197241902351,0.33108788728714,0.118570476770401
"EH1",0.187089130796235,1.02269722949499,0.174772843547251,0.23943863791981,0.254588466951217,0.0509829904841281
"ER0",1.17083497480913,1.83769113367254,0.661963376131925,0.249888680197976,0.156126369129528,0.0582178885286505
"ER1",1.27942708333333,0.589060465494792,0.536700439453125,0.398221842447917,0.323650042215983,0.139626057942708
"EY1",0.540062644264915,0.866356589577415,0.180663368918679,0.0358867211775346,0.182469237934459,0.247773517261852
"F",0.987360091436477,0.635114034016927,0.462093534923735,0.315503075009301,0.225624765668597,0.239499864124116
"G",1.07793449633049,1.43665845466383,0.612454038677794,0.163620457504735,0.0176366170247396,-0.0435028076171875
"HH",0.18907230458361,1.39310926072141,0.487669924472241,0.465694346326463,0.12954484655502,0.248957776008768
"IH0",0.521835327148438,0.0682779947916667,0.459952799479167,0.369557698567708,0.170863342285156,0.0576863606770833
"IH1",0.361214728104441,1.77441570884303,0.308573993883635,0.187712041955245,0.203653476112767,0.119916574578536
"IY0",0.161410181145919,2.0010643256338,0.332863054777447,0.331707904213353,0.271190216666774,0.177995681762695
"IY1",0.326191089771412,0.936088124027959,0.247966858192726,0.146891558611834,0.27871506302445,0.314830534987979
"JH",0.381526402064732,0.620622907366071,-0.0503583635602679,-0.00253840855189732,-0.123320443289621,0.0900704520089286
"K",0.354240641874426,2.31577435661765,0.375181226169362,0.12247511919807,0.211028828340418,0.200292054344626
"L",0.535919032684744,0.769857641768782,0.244000761476282,0.266007619361355,0.208081506702998,0.262297538861836
"M",0.52170121042352,0.305207101922286,0.337757110595703,0.168356042159231,0.163012454384252,0.19586181640625
"N",0.509345261737554,0.866218273085777,0.175752639770508,0.231417761908637,0.236867760166977,0.223768484712851
"NG",0.516921099494485,1.19939108455882,0.12358003504136,0.114830465877757,0.0540735581341912,-0.121467141544118
"OW0",1.13602120535714,2.09154183523996,0.78570556640625,0.105948311941964,0.0686689104352679,0.0337884085518973
"OW1",0.469664482843308,0.426688421340216,0.147133080732255,0.122916811988467,0.351045699346633,0.282829284667969
"OY1",0.041656494140625,2.63170623779297,0.521268844604492,0.002197265625,0.185909271240234,0.0917072296142578
"P",0.225903705884052,1.47937856694703,0.379410856513567,0.17929882131597,0.238486013104839,0.343771919127434
"R",0.595434508425124,1.06154527055456,0.240464773583919,0.106061296260103,0.168583768479368,0.177661702987996
"S",0.674003993239358,1.64826361041203,0.304241429979556,0.168427779295734,0.221440395462179,0.158143391118985
"sil",0.133680584604648,0.270362299655128,0.108205598055549,0.0684116452037009,0.0869575199139476,0.0373559118340455
"sp",0.532268354309475,1.04838770755882,0.298045270262187,0.229334513346354,0.203309862057709,0.181835884017835
"T",0.421353303818476,1.87273700123742,0.474913569859096,0.208527932848249,0.177320757366362,0.173004913330078
"TH",0.657973780776515,0.981012517755682,0.280763337106416,0.0541908957741477,0.186382871685606,0.10713242039536
"UW1",0.0197426378726959,0.802041053771973,0.0961899757385254,0.112907409667969,0.0150165557861328,0.275223255157471
"V",0.341349707709418,0.787924024793837,0.0746232668558757,0.273419936498006,0.224052005343967,0.085322380065918
"W",0.152949439154731,1.93787553575304,0.597677563864087,0.399190388028584,0.312146262517051,0.200968303377666
"Y",0.0424992487980769,0.480630727914663,0.277137169471154,0.182928232046274,0.182204026442308,0.186791053185096
"Z",0.690938929507607,1.08111351414731,0.334818227667558,0.19770373294228,0.120098741430985,0.0722542812949733
