,phone name,51 Delta mean,51 Theta mean,51 Alpha mean,51 Beta mean,51 Low Gamma mean,51 High Gamma mean
0,sil,0.0140533447265625,0.0308074951171875,0.0008959770202636719,-0.00634765625,0.010284423828125,-0.01385498046875
1,sil,-0.252685546875,-0.56884765625,-0.0045318603515625,0.1182861328125,-0.181640625,0.2626953125
7,M,0.0401611328125,0.72314453125,0.06671142578125,0.1861572265625,-0.064697265625,-0.4697265625
8,sp,-0.431640625,0.317626953125,-0.11676025390625,0.2410888671875,-0.1583251953125,-0.430419921875
9,P,-0.51220703125,-0.252685546875,-0.312744140625,0.07659912109375,-0.56640625,0.0130462646484375
10,R,-0.283447265625,-0.7724609375,-0.546875,0.154052734375,-0.29833984375,0.365234375
11,AH0,-0.431640625,-0.93994140625,-0.509765625,0.462158203125,0.08258056640625,0.4912109375
12,F,-0.8330078125,-0.70751953125,-0.1328125,0.61572265625,0.08709716796875,-0.03680419921875
13,ER1,-0.8955078125,-0.298583984375,-0.07275390625,-0.07012939453125,-0.2020263671875,0.1300048828125
14,Z,-0.88134765625,-0.017242431640625,-0.469970703125,-0.411865234375,-0.2237548828125,0.30419921875
15,sp,-0.61865234375,-0.1553955078125,-0.35009765625,-0.315185546875,-0.11419677734375,0.225830078125
16,N,0.0968017578125,-0.363525390625,-0.2191162109375,-0.1378173828125,0.0848388671875,0.8984375
17,AY1,0.1317138671875,0.5693359375,-0.0291595458984375,-0.335693359375,-0.1478271484375,0.732421875
18,N,0.61083984375,1.533203125,-0.0474853515625,-0.440673828125,-0.134765625,0.016204833984375
19,T,2.89453125,-0.11309814453125,0.1884765625,-0.1590576171875,0.043792724609375,-0.192626953125
20,IY1,1.1142578125,-0.79638671875,-0.229248046875,0.1817626953125,0.1279296875,-0.253173828125
21,N,-0.55126953125,-0.4013671875,-0.58203125,-0.189453125,-0.27880859375,-0.278076171875
22,sp,-0.71630859375,-0.56982421875,-0.199951171875,0.08624267578125,0.45361328125,-0.28857421875
23,D,-0.67919921875,-0.18310546875,0.405029296875,1.03125,0.2391357421875,-0.1549072265625
24,AA1,0.6875,-0.30078125,-0.1788330078125,-0.09710693359375,-0.11956787109375,-0.00010734796524047852
25,R,0.45263671875,0.031890869140625,0.426513671875,-0.2978515625,-0.393798828125,-0.360595703125
26,K,0.61083984375,-0.1890869140625,0.46044921875,-0.11651611328125,-0.287353515625,-0.6396484375
27,sp,-0.364013671875,0.334716796875,-0.147216796875,0.4794921875,-0.2320556640625,-0.5439453125
28,M,-0.76611328125,1.5166015625,0.98486328125,0.7265625,0.89501953125,-0.24267578125
29,EY1,0.861328125,2.013671875,0.4072265625,-0.251220703125,0.9521484375,0.0138092041015625
30,L,-0.38671875,0.0830078125,-0.380126953125,-0.64013671875,0.5,0.91796875
31,Z,0.10174560546875,-0.578125,-0.1278076171875,-0.191162109375,-0.4384765625,-0.1729736328125
32,sp,-0.26220703125,-0.560546875,0.0413818359375,-0.1680908203125,-0.3818359375,0.0543212890625
0,sil,3.0,0.609375,0.64453125,-0.18505859375,0.8701171875,0.7255859375
1,sil,-0.30029296875,-0.06024169921875,-0.0645751953125,0.0186614990234375,-0.08642578125,-0.0723876953125
2,S,2.947265625,0.029144287109375,-0.04986572265625,0.0933837890625,0.5205078125,0.826171875
3,T,3.033203125,-0.319580078125,-0.12384033203125,0.2744140625,0.2301025390625,0.91552734375
4,IY1,3.326171875,-0.2325439453125,0.56689453125,0.288330078125,-0.11334228515625,1.0087890625
5,V,3.5,0.11492919921875,0.787109375,0.283203125,-0.378662109375,0.759765625
6,AH0,2.865234375,0.1787109375,0.2484130859375,-0.296630859375,-0.77001953125,0.1746826171875
7,N,1.19140625,-0.35009765625,-0.48046875,-0.446044921875,-0.73046875,0.2034912109375
8,sp,-0.06976318359375,-0.74462890625,-0.55908203125,-0.427001953125,-0.69189453125,0.4189453125
9,S,0.287353515625,-0.07354736328125,-0.10601806640625,-0.5185546875,-0.60595703125,0.517578125
10,IY1,1.7275390625,1.5703125,1.4931640625,-0.5341796875,-0.1893310546875,0.650390625
11,Z,1.7021484375,1.4658203125,1.103515625,-0.1513671875,0.211181640625,0.9189453125
12,sp,0.08514404296875,-0.37646484375,-0.53173828125,-0.1163330078125,0.2235107421875,0.55078125
13,N,-0.845703125,-0.11199951171875,-0.2161865234375,-0.3974609375,-0.01904296875,0.172119140625
14,AY1,-0.697265625,2.314453125,1.5908203125,0.16064453125,0.0894775390625,-0.230712890625
15,N,-0.210205078125,1.7822265625,1.990234375,-0.2763671875,1.1337890625,-0.3857421875
16,sp,0.40478515625,0.107177734375,0.74267578125,0.105712890625,0.1480712890625,-0.3720703125
17,OW1,0.377197265625,0.4921875,0.17822265625,0.31689453125,-0.2646484375,-0.45068359375
18,L,-0.311279296875,-0.154541015625,-0.477294921875,-0.2003173828125,-0.54541015625,-0.445556640625
19,D,0.170166015625,0.0263519287109375,-0.2900390625,-0.480224609375,-0.116943359375,-0.1739501953125
