"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.68034553527832,1.77083151681083,0.496440887451172,0.637367384774344,0.13389105456216,0.00662271465573992
"AE1",1.63827092596825,1.91758565699801,0.411313483055602,0.560222057586021,0.0819638029057929,0.115599936627327
"AH0",1.40264431935436,1.14780373243416,0.53473816877641,0.325777785583112,0.0447446235320853,0.0883993472693101
"AO1",1.27520805086408,1.19174641200474,0.64439217703683,0.374952152797154,0.166249111720494,0.0257791791643415
"AW1",0.824933087384259,0.717332628038194,0.423554597077546,0.401345641524703,0.0703921847873264,-0.145735281485098
"AY1",1.14070298936632,1.00972461700439,0.552156064245436,0.999722162882487,0.402370029025608,0.122614542643229
"B",0.557357081660518,3.66231734664352,0.746551513671875,0.726274843569155,0.0741927535445602,0.091695714879919
"CH",0.362010410853795,0.470112278347924,0.243485223679315,0.459351585024879,0.28730701264881,0.017632075718471
"D",0.91761589050293,1.3239141702652,0.498788774013519,0.600531220436096,0.112811326980591,0.0251098275184631
"EH1",0.480814966662177,0.86810092268319,0.296766960757902,0.574804591036391,0.161598150757538,0.0142049241340023
"ER0",0.56570122458718,0.833736419677734,0.490143515846946,0.426472056995739,0.182626206766475,0.172837907617742
"ER1",2.18023503621419,1.19105784098307,0.422141265869141,0.24005126953125,0.0992228190104167,0.0269795735677083
"EY1",0.734581687233665,1.0106613852761,0.283957741477273,0.540192560716109,0.134821805087003,0.0363054275512695
"F",0.898651486351376,0.769112087431408,0.327589579990932,0.518380255926223,0.255092427844093,0.0594707670665923
"G",1.1925048828125,0.121485854640152,0.129586190888376,0.448544242165305,0.0666046142578125,-0.100076155229048
"HH",1.24625711238131,0.620532746010638,0.417676722749751,0.715545004986702,0.250417344113614,0.00235334355780419
"IH0",1.73126017252604,1.1632568359375,0.591373697916667,0.702384440104167,0.234549967447917,-0.164887301127116
"IH1",0.87448296797903,0.998065346165707,0.3998046875,0.577413563979299,0.0659009431537829,0.0335817035875822
"IY0",1.60955509386565,1.78016883448551,0.932531156037983,1.08133577045641,0.141631276983964,-0.0614420238294099
"IY1",0.726367639612268,0.531286762378834,0.327622816297743,0.24969640661169,0.105707013165509,0.0948268749095775
"JH",0.123571123395647,2.14793613978795,0.654218401227679,0.894034249441964,0.493329729352679,0.0125231061662946
"K",0.7109375,0.569489198572495,0.329876731423771,0.404666788437787,0.201603608972886,0.076298573437859
"L",1.27790289055811,0.852451063182256,0.430642951024722,0.535384661530795,0.16565952562306,0.070085538576727
"M",1.41930268940173,0.674731806704873,0.130502600418894,0.180067765085321,-0.155138316907381,0.003895629393427
"N",1.29476974949692,1.30777162494081,0.507637158788816,0.518598729913885,0.162162703697128,0.0482836925622189
"NG",0.236378389246324,0.484432444852941,-0.140800924862132,0.175960765165441,0.0553140079273897,0.230662626378676
"OW0",0.762595040457589,3.54757799421038,0.227857317243304,0.671469552176339,0.304127284458705,-0.0886459350585938
"OW1",0.597850254603795,1.02515225183396,0.504678998674665,0.581114269438244,0.0434176127115885,0.112951369512649
"OY1",1.1443977355957,-0.24554443359375,-0.217636108398438,0.083831787109375,0.357517838478088,0.0268096923828125
"P",0.910281765845514,0.815517712664861,0.502052225092406,0.369319192824825,0.130026268702681,0.051104494320449
"R",1.22645278687173,1.35570921796433,0.496852555173509,0.444748898769947,0.129928223630215,0.0303449427827876
"S",1.00550428729191,1.19183962813048,0.477161079923683,0.356562471835413,0.0752842626839041,0.0364800569053008
"sil",0.218531781255943,0.18994319029632,0.140501976524811,0.114048031266667,0.0248242836653419,0.0338712247656139
"sp",0.837919952872826,1.03559031234108,0.347404227065767,0.393685477656527,0.134446513158228,0.0475928616284983
"T",0.606971005031041,0.952865673246838,0.463566407703218,0.501756032307943,0.161757455553327,0.0760983120827448
"TH",1.31077252012311,2.46905332623106,0.533983172792377,0.566126967921401,0.10154862837358,-0.0014181426077178
"UW1",1.5159478187561,1.82024383544922,0.571657463908195,0.322929859161377,0.065843403339386,-0.0497573614120483
"V",0.577176835801866,0.734675619337294,0.441189765930176,0.680743667814467,0.100944519042969,0.0356289148330688
"W",1.35320427304222,0.352082388741629,0.383916340177021,0.583238147553943,0.0408139910016741,0.123746841672867
"Y",1.80912428635817,0.664879432091346,0.463929396409255,0.322272667518029,-0.0653123121995192,0.45417726956881
"Z",0.933543998316715,0.935485357987253,0.31246741445441,0.270047800164474,0.109196612709447,0.0598644156205027
