"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.600852012634277,0.738178934369768,0.42938722882952,1.25236919948033,0.353951128465789,0.0109076159340995
"AE1",0.751761253843916,0.526141876870013,0.427293757174877,1.30164418321975,0.488064502147918,-0.0344624620802859
"AH0",0.731856436099646,1.17890517516706,0.571247172805498,0.723106864113478,0.167160729942082,-0.0235967336210815
"AO1",0.877437509809222,0.710494123186384,0.444764709472656,0.637564883913313,0.130744579860142,-0.0701565061296735
"AW1",0.108852810329861,1.91220488371672,0.684633608217593,0.389633743851273,0.102559407552083,-0.0815808331524884
"AY1",1.27546776665582,0.543078952365451,0.420154995388455,1.82969835069444,0.380513509114583,-0.0665542814466688
"B",1.8228680645978,0.937219690393518,0.671567563657407,1.32717104311343,0.062596356427228,0.129347659923412
"CH",0.0207835606166295,0.910396394275484,0.514586675734747,0.698931376139323,0.208202180408296,-0.173122496831985
"D",0.451751351356506,0.700172990560532,0.225362420082092,0.741564631462097,0.325410231947899,-0.0938016697764397
"EH1",0.807886408663344,0.524625756274695,0.44407084892536,0.747354934955465,0.152431290725182,-0.0834862062300759
"ER0",0.87834306196733,1.14569161155007,0.437187454917214,0.385651848532937,0.175026200034402,-0.0304115089503202
"ER1",0.111464436848958,0.557838948567708,0.132873280843099,0.3823974609375,0.17802480061849,-0.126926676432292
"EY1",0.819616837935014,1.16698399457065,0.417263897982511,0.820363651622425,0.292279330166903,0.0276907140558416
"F",0.578227815173921,1.54539362589518,0.595611935570126,0.828633921486991,0.241942269461496,-0.0975231102534703
"G",0.733165394176136,1.10709571838379,0.860495827414773,1.13783518473307,0.22237847068093,-0.117167964126125
"HH",0.532681079621011,0.971785525058178,0.562043859603557,0.8417777203499,0.369455134614985,-0.0696435481943983
"IH0",0.65255126953125,1.13781127929688,0.42684326171875,1.20074055989583,0.228018188476562,0.0301559448242187
"IH1",0.531800440738076,0.7776147942794,0.221104270533512,0.865309705232319,0.298188139262952,-0.0498056913677015
"IY0",1.13046063874897,0.614571420769942,0.423534744664242,0.938600264097515,0.228511760109349,-0.0403841922157689
"IY1",0.807111952039931,1.44430536340784,0.866461181640625,0.947099869339554,0.223735018129702,-0.00157634593822338
"JH",1.37704249790737,0.316816057477679,0.533118111746652,0.811148507254464,0.542044503348214,0.0454755510602679
"K",0.630427977618049,0.615070118623621,0.393641640158261,0.901040582095875,0.318297442267923,0.0294004187864416
"L",0.723685630380291,0.886409289216342,0.484972130762388,0.972553475262368,0.326193509036548,-0.0276695669513859
"M",0.101756848787007,0.670448102449116,0.542285517642373,0.68855125025699,0.303920570172762,0.00848529213353207
"N",1.27605729151254,1.30161443382803,0.625637367518261,0.905411922570431,0.20454154351745,0.00345240217266661
"NG",0.794697481043198,0.895034790039062,0.307965446920956,1.00083295036765,0.114871754365809,0.0224607131060432
"OW0",0.459673200334821,0.344199044363839,0.2406005859375,0.6009521484375,-0.143016270228795,-0.143265860421317
"OW1",0.5381224496024,0.856600443522135,0.409624979609535,0.484153747558594,0.230077380225772,-0.108135041736421
"OY1",0.349777221679688,0.0307600498199463,0.200733184814453,0.672817230224609,0.401065826416016,0.171470642089844
"P",0.530076303789693,0.643780492967175,0.36424567109795,0.44059088922316,0.158968238420384,-0.0357661503617481
"R",0.464835065476438,0.751539861268186,0.339223739948679,0.634696534339418,0.231988074931693,-0.0689098885718812
"S",0.762524658274428,0.810961901584518,0.482992154415523,0.706226540503101,0.142891259951012,-0.0225889615923445
"sil",0.140720961175763,0.205628836871217,0.160168961393987,0.198928907449665,0.0166005783838264,0.00795408124064171
"sp",0.663453965739631,0.847593479402076,0.474071912669999,0.797847878097294,0.224104926309872,-0.0127638958724954
"T",1.24635781560625,1.12374870663597,0.634574762980143,0.943284225463867,0.30365001814706,0.0650044940766834
"TH",1.08432353626598,1.65959398674242,0.906942656545928,1.32978312174479,0.460370844060724,-0.0344104188861269
"UW1",0.784217834472656,2.35130310058594,0.451834201812744,0.705913543701172,0.322336673736572,-0.0286273956298828
"V",1.12625895606147,0.796391910976834,0.572977701822917,0.798896100785997,0.239477316538493,-0.00720479753282335
"W",1.12734682597811,0.664570641896081,0.727601974729508,1.45739067925347,0.23301769438244,0.0232357449001736
"Y",0.0453350360576923,0.9114990234375,0.289811354417067,0.741121585552509,0.239051818847656,-0.00450486403245192
"Z",0.527051303261205,0.583748225161904,0.309232847314132,0.66764205129523,0.164867135098106,0.0185879105015805
