,phone name,62 Delta mean,62 Theta mean,62 Alpha mean,62 Beta mean,62 Low Gamma mean,62 High Gamma mean
0,sil,0.05169677734375,0.038665771484375,0.01279449462890625,-0.01184844970703125,0.039093017578125,0.0275726318359375
1,sil,-0.95849609375,-0.71630859375,-0.2408447265625,0.220458984375,-0.732421875,-0.51904296875
7,M,-0.62744140625,-0.60400390625,-0.60791015625,-0.56787109375,0.0233154296875,0.07684326171875
8,sp,-0.84326171875,-0.83740234375,-0.81640625,-0.67724609375,0.21826171875,0.15966796875
9,P,-0.94482421875,-0.9111328125,-0.87109375,-0.71435546875,0.26220703125,0.03900146484375
10,R,-0.9404296875,-0.9091796875,-0.8203125,-0.69775390625,0.00733184814453125,-0.137939453125
11,AH0,-0.76513671875,-0.88623046875,-0.6181640625,-0.331787109375,-0.0163116455078125,0.0045166015625
12,F,-0.29931640625,-0.85595703125,-0.32275390625,0.10980224609375,-0.453125,0.45263671875
13,ER1,0.443603515625,-0.81884765625,-0.2099609375,0.182373046875,-0.53466796875,0.2484130859375
14,Z,1.38671875,0.263916015625,0.1883544921875,0.29833984375,0.36669921875,-0.294677734375
15,sp,2.578125,2.232421875,0.921875,0.180419921875,0.6533203125,0.00356292724609375
16,N,2.658203125,2.33203125,0.77294921875,-0.062744140625,0.96435546875,0.162841796875
17,AY1,0.25146484375,1.2861328125,-0.09429931640625,-0.368896484375,0.68408203125,0.302978515625
18,N,-0.55908203125,-0.219482421875,-0.427001953125,0.2490234375,0.30419921875,0.6005859375
19,T,-0.03887939453125,-0.469482421875,-0.307861328125,-0.0941162109375,0.5263671875,0.41259765625
20,IY1,-0.1234130859375,-0.5498046875,0.050384521484375,-0.60888671875,-0.1815185546875,-0.035125732421875
21,N,-0.6796875,-0.348388671875,-0.02410888671875,-0.421142578125,-0.09857177734375,0.3701171875
22,sp,-0.65576171875,-0.763671875,-0.6025390625,-0.29833984375,-0.265380859375,-0.1588134765625
23,D,-0.032989501953125,-0.771484375,-0.3662109375,-0.392822265625,-0.266845703125,-0.12322998046875
24,AA1,0.51318359375,-0.62939453125,-0.281494140625,-0.1517333984375,-0.1839599609375,-0.291259765625
25,R,2.376953125,1.7236328125,0.89208984375,0.063232421875,0.084228515625,-0.1304931640625
26,K,-0.482666015625,1.455078125,0.1741943359375,-0.1929931640625,0.28173828125,0.40478515625
27,sp,-0.342041015625,-0.55712890625,-0.475830078125,-0.35693359375,0.71142578125,1.2060546875
28,M,0.75048828125,-0.252197265625,0.252685546875,0.93359375,0.07684326171875,0.1649169921875
29,EY1,-0.253662109375,1.2724609375,0.174560546875,0.362548828125,0.378662109375,0.1038818359375
30,L,0.1385498046875,-0.3125,-0.43408203125,-0.642578125,-0.039459228515625,-0.3564453125
31,Z,-0.4091796875,-0.2890625,0.09429931640625,-0.0799560546875,-0.226318359375,-0.45263671875
32,sp,-0.826171875,0.05804443359375,1.6552734375,1.43359375,-0.51708984375,-0.60693359375
0,sil,-0.113037109375,0.145751953125,1.421875,0.265380859375,-0.1287841796875,0.224609375
1,sil,0.01175689697265625,-0.01485443115234375,-0.1424560546875,-0.02685546875,0.01296234130859375,-0.0224456787109375
2,S,-0.111572265625,0.306640625,1.919921875,0.3505859375,0.032012939453125,0.30078125
3,T,-0.2132568359375,0.345947265625,2.220703125,0.71435546875,-0.07012939453125,0.2142333984375
4,IY1,-0.478515625,0.122314453125,2.361328125,0.74658203125,0.08184814453125,-0.09832763671875
5,V,-0.69873046875,-0.310546875,1.85546875,0.445556640625,0.047210693359375,-0.2435302734375
6,AH0,-0.61279296875,-0.80908203125,0.82666015625,0.17041015625,0.75830078125,-0.316162109375
7,N,0.017730712890625,-0.9794921875,0.201904296875,-0.0986328125,0.9658203125,-0.342041015625
8,sp,0.32470703125,-0.78759765625,0.69873046875,0.155517578125,0.71044921875,-0.123291015625
9,S,-0.1490478515625,-0.355712890625,0.76806640625,0.09381103515625,0.2010498046875,0.2205810546875
10,IY1,0.908203125,-0.31005859375,0.302490234375,-0.052886962890625,0.5908203125,0.88720703125
11,Z,3.7578125,0.1295166015625,0.158935546875,-0.468505859375,0.497802734375,0.880859375
