"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",2.5635324205671,1.69562639508929,0.745212554931641,0.604942866734096,0.252447434834072,0.0643533297947475
"AE1",3.29562507791722,3.0969692798371,0.79472217914906,0.169405429921252,0.133647289681942,0.0990197201992603
"AH0",0.883027274653597,1.66754662615698,0.4678138876861,0.32015667321547,0.168259578680842,0.061000092224505
"AO1",1.49740982055664,1.8505772454398,0.73926762172154,0.468423461914062,0.191155787876674,0.0795824595860073
"AW1",1.95236432110822,0.941238120750145,0.482077139395255,0.330646656177662,0.0643242730034722,0.00785432038483796
"AY1",1.54843754238553,0.693165673149957,0.561825752258301,0.416495429144965,0.223067813449436,0.157056172688802
"B",1.11451947247541,1.71543149594907,0.353465892650463,0.712093777126736,0.122292977792245,0.0575270476164641
"CH",0.841401599702381,0.538918631417411,0.400956846418835,0.454536982945033,0.179185912722633,0.0761916750953311
"D",1.34567677974701,1.4997444152832,0.841875612735748,0.461053609848022,0.122611939907074,0.0133513957262039
"EH1",1.43215644222566,1.64805173325813,0.65979168880945,0.359533956681175,0.205911570581897,0.0063311697422773
"ER0",0.961449363014915,1.39913385564631,0.792789806019176,0.595454476096413,0.108094302090732,0.00294598666104403
"ER1",0.659355672200521,0.620149739583333,0.207807413736979,0.09814453125,0.598489379882812,0.0451377868652344
"EY1",1.20878462357955,1.82886019620028,0.706178838556463,0.10508918762207,0.0452291315252131,0.0770055597478693
"F",1.86004166376023,1.5406136285691,1.0835128625234,0.424095301401047,0.256550470987956,0.152154332115537
"G",0.72673866965554,4.68234900272254,1.00321636777936,1.24297633315578,0.411751024650805,0.0284377589370265
"HH",5.4164655969498,2.60666818821684,1.16587862055352,0.492686170212766,0.220223183327533,0.198522730076567
"IH0",0.367423502604167,0.310524495442708,0.129044596354167,0.306868489583333,-0.044140625,0.108583577473958
"IH1",2.53992590653269,3.95381642391807,1.3591597707648,0.678943834806743,0.26638718153301,0.107891409020675
"IY0",1.15556214985095,1.14476444846705,0.883631756431178,0.655785209254215,0.243800840879741,0.0984705121893632
"IY1",0.5840596375642,1.00322717384056,0.608833821614583,0.463588403772425,0.0785839504665799,0.00804449010778356
"JH",2.60580008370536,0.990199497767857,0.69793701171875,0.302529471261161,0.0181198120117188,-0.0332118443080357
"K",2.09236638686236,2.28582808550666,0.941647922291475,0.279874465044807,0.17854118347168,0.0707565195420209
"L",2.02075168531235,1.90539519427574,0.65846545075717,0.470701975365208,0.143449940093576,0.0406986654621281
"M",0.541717127749794,1.43566492984169,0.427988152754934,0.358877884714227,0.225169934724507,0.00534067655864515
"N",1.27698900242044,1.99053700764974,0.942687752270939,0.574795414703061,0.189299342608211,0.0733930992357659
"NG",4.42909150965074,1.64944727280561,0.563006232766544,0.644703584558823,0.262293927809771,0.138510311351103
"OW0",0.666613033839634,1.34310477120536,1.71747698102679,0.87548828125,0.0189230782645089,-0.12162344796317
"OW1",0.937964303152902,1.41784014020647,0.535255432128906,0.31010001046317,0.212515694754464,0.0529343514215379
"OY1",0.562877655029297,0.295333862304688,0.247955322265625,1.16683959960938,0.272987365722656,-0.0882754325866699
"P",1.16238780688214,1.59354490874916,0.846012484642767,0.469364207278016,0.269274557790449,0.0967199571671024
"R",1.5034008026123,1.18839320730656,0.592503479186525,0.318730009363053,0.208235842116336,0.0446606494010763
"S",1.11523405413761,1.84293775469343,0.670945604270864,0.375760408205407,0.226159122502692,0.0657718694098642
"sil",0.207781977663736,0.298449646249861,0.11905280484662,0.0746191947245291,0.033652985044815,0.0342374428659038
"sp",1.46920763201297,1.95297026736542,0.746702493004533,0.373805302748182,0.17639526208924,0.0537064720121064
"T",1.99046389261882,1.76145474570138,0.952525147937593,0.556184350876581,0.191755470775423,0.0842778024219331
"TH",0.850327000473485,1.13990460020123,0.425763448079427,0.567844622062914,0.0415473706794508,-0.0391472325180516
"UW1",1.70186758041382,3.93834114074707,1.68258666992188,0.68923282623291,0.241041898727417,0.115432262420654
"V",2.52460140652127,3.3803342183431,1.25472397274441,0.472720861434937,0.288198735978868,0.103578037685818
"W",1.85289800734747,1.58225504557292,0.906586541069878,0.628210642981151,0.20020263914078,0.128590901692708
"Y",0.00290621243990385,-0.0127234825721154,0.1947021484375,0.0550724909855769,-0.0115755521334135,-0.0717632587139423
"Z",1.21020475688734,1.60783848009611,0.517213836469148,0.192163487484581,0.131514659680818,0.0318951656943873
