"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",1.2218269109726,1.7162835257394,0.36934689113072,0.453056607927595,0.286286762782506,0.166423525129046
"AE1",1.56629489330535,1.17555334212932,0.287017172955452,0.562521102580618,0.316177368164062,0.291263336830951
"AH0",1.32378862488945,1.53091253124693,0.607828872008893,0.199851917770674,0.211875627625663,0.187564633927255
"AO1",1.31568516322545,0.895940290178571,0.255391584123884,0.304727608816964,0.253403581891741,0.216758619035993
"AW1",1.96538105717412,0.873112431278935,0.055765222620081,-0.0432383219401042,0.0482915242513021,0.181474191171152
"AY1",2.09370930989583,0.98415289984809,0.707710372077094,1.19643741183811,0.680687798394097,0.204661687215169
"B",0.908680103443287,1.71281433105469,0.166568332248264,0.478758917914497,0.338530363859954,0.186366752341942
"CH",0.70298839750744,1.32683908371698,0.180741628011068,0.131429036458333,0.0715936024983724,0.232388269333612
"D",0.72529137134552,1.66701628267765,0.270492166280746,0.325727999210358,0.167871206998825,0.179883480072021
"EH1",0.357636462682965,0.787631330818966,0.0828261978324802,0.313486296555092,0.23431492947984,0.143623176662401
"ER0",0.867495970292525,0.809959064830433,0.123740456321023,0.101217790083452,0.206428953192451,0.215285214510831
"ER1",1.76643880208333,1.22724202473958,0.34849853515625,0.181331380208333,0.0883412679036458,-0.0231816609700521
"EY1",0.802078940651634,1.16979893771085,0.325903632424094,0.624787417325107,0.217727140946822,0.169910170815208
"F",1.0403086344401,0.559564136323475,0.0773640587216332,0.283126501809983,0.139224551972889,0.0819311141967773
"G",0.624956766764323,0.47221565246582,0.135531338778409,0.19662383108428,0.200973510742188,0.100818540110733
"HH",1.18626533670628,1.14562403902094,0.180849278226812,0.270863634474734,0.207458780166951,0.0994035436751995
"IH0",1.00690511067708,1.46085001627604,0.58818105061849,0.628129069010417,0.22352294921875,0.259328206380208
"IH1",0.97497269479852,1.20159879985609,0.30096415469521,0.400138292814556,0.132467169510691,0.143283000745271
"IY0",2.20633235730623,1.07212468197471,0.481120260138261,0.46104581732499,0.17484050048025,0.124107022034495
"IY1",0.949985475893374,1.02945036711516,0.407049786603009,0.386871903030961,0.11375820018627,0.0777576446533203
"JH",0.656040736607143,0.259937831333705,0.195303780691964,0.717260088239397,0.0656978062220982,0.100640433175223
"K",1.06648142197553,0.865081338321461,0.114370458266314,0.15792599846335,0.173439025878906,0.180638341342702
"L",1.80538653020989,1.23178544763016,0.385529034758267,0.33365641554741,0.236870282316861,0.175633939978195
"M",1.20231789036801,0.969492460552015,0.205380690725226,0.0399194014699836,0.126080161646793,0.203809788352565
"N",1.45909877738567,1.39819950045961,0.686916967835089,0.554719780430649,0.254631042480469,0.138123866283532
"NG",0.199076933019301,1.01836081112132,0.136576484231388,0.16640427533318,0.0822078480440028,0.159458833582261
"OW0",0.473626273018973,3.36404854910714,-0.160495758056641,-0.0479213169642857,-0.0487104143415179,0.151288713727679
"OW1",0.697599411010742,1.6205807640439,0.335674558367048,0.286310831705729,0.105409894670759,-0.0417164393833705
"OY1",0.561553955078125,0.656219482421875,0.391021728515625,0.436370849609375,0.131088256835938,-0.0520172119140625
"P",0.905816847278226,1.19024740239625,0.364801714497228,0.431666979225733,0.243097366825227,0.0964246155113302
"R",1.03312996854173,1.25396576333553,0.30253791809082,0.235746368448785,0.158400332674067,0.125433711295432
"S",1.21857115487072,1.08818132632247,0.376504630685967,0.270282183852151,0.153382791536991,0.0849739736485704
"sil",0.250264772018138,0.272165855880459,0.123801476198205,0.065598387063317,0.0213537576884159,0.0660305069239866
"sp",0.899402873539959,1.03700702214275,0.253141291322285,0.297869234808184,0.164151084269577,0.134640969943591
"T",1.05356450762068,1.14664030529204,0.369472971416655,0.514402316865467,0.259588913690476,0.119329563776652
"TH",1.04001686789773,1.33074396306818,0.521490848425663,0.553172718394886,0.269522927024148,0.188924153645833
"UW1",1.28893756866455,0.780179977416992,0.416474103927612,0.299109220504761,0.273708343505859,0.0765724182128906
"V",0.62369426091512,1.17251422670152,0.447514851888021,0.655715518527561,0.355944633483887,0.202652931213379
"W",1.32549007355221,0.947526719835069,0.268408517988901,0.551734076605903,0.301685878208705,0.274301286727663
"Y",0.831092247596154,1.08197021484375,0.353866577148438,0.152925931490385,-0.0492882361778846,0.237480750450721
"Z",0.959852780793843,0.777919960021973,0.11931075045937,0.258419147290682,0.166597557067871,0.152562191611842
