"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",1.74994168962751,1.19201653344291,0.63363402230399,0.896321432931083,0.171601159232003,0.156849997384208
"AE1",1.16727658535572,1.58060309227477,0.938428635292865,1.31288666420795,0.358498755921709,0.16086497205369
"AH0",2.28216485557316,1.92997624139366,0.726550135222621,0.393060240355678,0.221192317938655,0.248378129875135
"AO1",1.45166451590402,0.865465545654297,0.478310067313058,0.311036614009312,0.144160897391183,0.24677619934082
"AW1",0.207229049117477,0.595897533275463,0.0648102936921296,0.302339341905382,0.0517137315538194,0.17446521476463
"AY1",2.435425652398,2.93134673436483,0.230755276150174,0.505194769965278,0.00816721386379666,0.16942999098036
"B",2.81426323784722,1.93536376953125,0.855673754656756,1.27415805392795,0.228260181568287,0.358789514612269
"CH",1.94022600991385,0.965039207821801,0.300341276895432,0.275793166387649,0.182068961007254,0.18707021077474
"D",1.31003487110138,1.47560128569603,0.418107211589813,0.438405632972717,0.198641985654831,0.193477371707559
"EH1",1.0405238359824,0.569653039691092,0.155447466620084,0.413801872867277,0.367960650345375,0.118113002557864
"ER0",1.90908362648704,1.04785711115057,0.557327183810147,0.470347924665971,0.208507537841797,0.238848166032271
"ER1",3.55244954427083,-0.147218831380208,-0.10521240234375,0.218473307291667,0.155748494466146,0.147451082865397
"EY1",1.5448206988248,1.55602056329901,0.335316051136364,0.340657147494229,0.0465441617098722,0.12362983010032
"F",0.97628420875186,0.315565211432321,0.0728044055757068,0.196998777843657,0.24883514216968,0.151935486566453
"G",1.33860362659801,0.74563506155303,0.344655470414595,0.698024056174538,0.302773851336855,0.157763625636245
"HH",1.08643925443609,1.98226214469747,0.00760618169256981,0.364136350915787,0.316396794420608,0.184454735289229
"IH0",2.23022867838542,1.06124674479167,0.53955332438151,0.510201009114583,0.399675496419271,0.201918538411458
"IH1",1.18410242984169,0.740242727179276,0.386474850303248,0.418883795487253,0.300338423879523,0.12557104010331
"IY0",2.37714004516602,0.502626519454153,0.720748700593647,0.780282673082854,0.186675222296464,0.203515291213989
"IY1",1.8904958654333,1.93629421657986,0.544055218166775,0.47781095151548,0.27693299540767,0.255005278410735
"JH",1.87297712053571,0.313750267028809,0.529048374720982,0.423229490007673,-0.00422232491629464,0.321499415806362
"K",1.09589806724997,0.885856067433077,0.245038200827206,0.322065128999598,0.156928903916303,0.138568485484404
"L",2.59027867774441,1.5103488033765,0.511884245153976,0.50183026431358,0.17512940707272,0.162796845174816
"M",1.95764401084498,0.219341077302632,0.221214093660053,0.383783842387952,0.12763776277241,0.173267966822574
"N",1.83078717703771,2.17902973444775,0.675298074279169,0.542695186053864,0.23255462598319,0.282081170515581
"NG",0.779584099264706,0.405923282398897,0.263637767118566,0.0348151711856618,0.0344381893382353,0.17538766299977
"OW0",0.729047502790179,4.58010339736938,0.236790248325893,0.533769880022321,0.446104867117746,0.114227567400251
"OW1",2.60179901123047,3.61187453497024,0.766344660804385,0.199522109258743,0.0860866364978609,0.117236546107701
"OY1",2.35913848876953,1.40580749511719,0.448627471923828,0.290142059326172,0.357170104980469,0.0531482696533203
"P",1.8255366663779,0.825544787991431,0.574132314292333,0.592082392784857,0.172092806908392,0.266585729455435
"R",1.47644310809196,0.737045572159138,0.433088870758706,0.429946412431433,0.236861127488157,0.226182836167356
"S",1.59118443783199,1.11550209009759,0.403831784970292,0.345503577562136,0.201202615399227,0.250810684444748
"sil",0.334999197542412,0.1874139117069,0.306269287039794,0.296416741072364,0.12332848392331,0.0350734435437575
"sp",1.54465485164877,1.04063930702482,0.377955290722062,0.334262685543819,0.206748453332631,0.186116509171515
"T",1.97095069885254,1.37893972850981,0.3908654099419,0.51224426087879,0.240259978884742,0.178896013895671
"TH",1.08917883670691,0.633052941524621,0.788629705255682,0.461628769383286,0.0664834687204072,0.205766620058002
"UW1",3.56336146593094,0.990970611572266,0.152866363525391,0.414638519287109,0.338696122169495,0.167054653167725
"V",1.27870157029894,1.2508422003852,0.124688704808553,0.159938388400608,0.377227147420247,0.202114939689636
"W",1.42107815212674,0.794961596292163,0.479183022938077,0.765657939608135,0.412559751480345,0.207850804404607
"Y",1.92925555889423,1.06488976111779,0.803780188927284,0.556302584134615,0.283132699819712,0.116722693810096
"Z",0.901775004361805,0.704948746530633,0.0356433868408203,0.184750767758018,0.22204149145829,0.147612079821135
