"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",1.42130429404122,0.461147444588797,0.301646505083357,0.24716123512813,0.097663198198591,0.245366777692522
"AE1",0.943641175615027,0.423328805477061,0.421567470469373,0.419965054126496,0.148868966609874,0.365546368538065
"AH0",1.58069574607993,1.04377772973019,0.23822712448408,0.236615750774647,0.207154136033928,0.33818198150059
"AO1",0.818751525878906,0.505164173671177,0.0691749572753906,0.104654203142439,0.108867972237723,0.20143495287214
"AW1",1.43422600075051,2.22456077293113,0.580533628110532,0.25885913990162,0.0686690719039352,0.0211656358506944
"AY1",0.837436252170139,4.1791500515408,0.32843557993571,0.240541034274631,0.208405388726128,0.255075242784288
"B",0.137656882957176,0.105333116319444,0.0232108787254051,0.299982141565394,0.11122555202908,0.140329996744792
"CH",0.762871515183222,0.305620465959821,0.113115083603632,0.102932702927362,0.157362756274995,0.291323707217262
"D",0.605571091175079,0.576571375131607,0.198854267597198,0.155042916536331,0.142334580421448,0.232940435409546
"EH1",1.28600241123945,0.936389616166038,0.447379101281879,0.216448619447905,0.0854851733679059,0.267863591512044
"ER0",1.27342709628018,1.13532820614901,0.576023145155473,0.174299586902965,0.243974859064276,0.0506049719723788
"ER1",4.03322143554688,1.4988525390625,0.4955322265625,0.249943033854167,0.513594563802083,0.49661865234375
"EY1",0.70508506081321,0.111083984375,0.182208841497248,0.310150493275036,0.0996246337890625,0.292349295182662
"F",1.34702773321243,1.77505924588158,0.322778860727946,0.142976397559756,0.22433344523112,0.23295563743228
"G",1.47046638257576,1.14029693603516,0.458189068418561,0.0776450417258523,0.126848625414299,0.134662512576941
"HH",0.71208807762633,0.812551620158743,0.437558437915558,0.269340839791805,0.244001023312832,0.247217056599069
"IH0",1.14563624064128,1.90753377278646,0.378076171875,0.187186686197917,0.138802083333333,0.320198567708333
"IH1",1.86437377929688,0.643131858424137,0.142324949565687,0.0806987561677632,0.0866769991422954,0.264401546277498
"IY0",0.568740844726562,0.387391642520302,0.371003100746556,0.311765570389597,0.191463470458984,0.270821119609632
"IY1",0.858849758572049,0.999321831597222,0.403245516176577,0.188779392948857,0.119026466652199,0.258266307689525
"JH",1.53712681361607,1.1003052847726,0.652478899274554,0.488791329520089,0.207837785993304,0.295806884765625
"K",0.882993361529182,0.548400177675135,0.420032613417681,0.182963202981388,0.0815483542049632,0.302938573500689
"L",1.88956064720676,1.13504258247271,0.313675031270066,0.239387564463158,0.161649756235619,0.192380069053336
"M",3.76500982987253,0.626615423905222,0.301113404725727,0.166163996646279,0.160490738718133,0.348591051603618
"N",0.888843112521701,2.16081646235302,0.37564955094848,0.264591197774868,0.147647546999382,0.311032858761874
"NG",0.612886316636029,1.89094453699449,0.350076787612017,0.268114875344669,0.142830343807445,0.166929132798139
"OW0",2.58466012137277,0.470227922712054,0.450417654854911,0.108973911830357,0.0652187892368862,0.393294198172433
"OW1",0.771888732910156,1.01922062465123,0.480882145109631,0.285907563709077,0.228388105119978,0.252257755824498
"OY1",2.00845336914062,2.03533935546875,1.535231590271,0.159686088562012,0.459365367889404,0.101961374282837
"P",0.7060913988339,0.520139437849804,0.269704326506584,0.167117416217763,0.187325877528037,0.308050504294775
"R",0.94609357955608,1.36338975581717,0.322444489661683,0.21162370925254,0.135983574897685,0.245468530249088
"S",1.13939988056076,0.574817069222994,0.257313037587103,0.183100756083693,0.0593996248512625,0.263873742005535
"sil",0.184897643302132,0.123645145238213,0.116852101594082,0.0666812944821534,0.0486894912474145,0.10821284168268
"sp",1.00648763396368,1.13610542008123,0.328847213876094,0.181986033831202,0.11228918585825,0.177804246992512
"T",1.09781966436477,0.676705932617187,0.440234883626302,0.180227694057283,0.171546354747954,0.258082439785912
"TH",0.684573086825284,0.571771795099432,0.437011487556226,0.375996907552083,0.293371951941288,0.0853941946318655
"UW1",0.382696151733398,0.885586619377136,0.322232365608215,0.123897790908813,0.146731376647949,0.219380378723145
"V",0.860974046919081,1.2628944185045,0.256292978922526,0.20396089553833,-0.00152407752143012,0.205139372083876
"W",3.35929870605469,0.699356926812066,0.308167472718254,0.0471210176982577,0.236775231739831,0.31196775890532
"Y",10.5043710561899,0.451312725360577,0.0735708383413462,-0.0858882023737981,0.21655038686899,0.132772592397837
"Z",1.47646705225894,1.23802634791324,0.319469123137625,0.149533864071495,0.058587666561729,0.0519503493058054
