"","Delta","Theta","Alpha","Beta","LowGamma","HighGamma"
"AA1",0.0337709699358259,0.557084219796317,1.24276856013707,3.65610504150391,1.41000502450126,0.00803402491978237
"AE1",0.965958128584192,1.34368912717129,1.32403337194564,3.40317151267478,1.54968099391207,0.110996652156749
"AH0",0.739260673522949,1.25690388229658,1.1481901204811,2.70639901790979,1.22648327905427,0.0414128513456141
"AO1",0.234464972359794,0.372888401576451,0.851195417131696,3.0898199898856,1.13859514508929,0.124110739571708
"AW1",1.09455249927662,1.01402904369213,0.661221256962529,1.14353264702691,0.566992865668403,-0.0537620827003762
"AY1",0.133427937825521,1.03940359751383,0.814960055881076,3.67797961499956,2.12341562906901,0.283767488267687
"B",0.38828616672092,1.60042091652199,1.98521705910012,4.10648713288484,1.35989069055628,0.0285418475115741
"CH",0.516752935591198,0.697481155395508,1.03694588797433,3.25312096732003,1.23297046479725,0.010208493187314
"D",0.443838953971863,0.747521162033081,0.609888017177582,2.25972005724907,1.14476919174194,0.0968245565891266
"EH1",1.11055518840921,1.19566897688241,0.921760646776221,2.24412536621094,1.35391901827407,0.0508459683122306
"ER0",0.478726387023926,0.352697199041193,0.514792008833452,1.25207138061523,0.915826840834184,0.0798223668878729
"ER1",0.843721516927083,0.925255330403646,0.667928059895833,3.45614013671875,0.655069986979167,0.0431538899739583
"EY1",0.609220678156072,0.673027255318382,1.03686610135165,2.67427219044078,1.09085429798473,0.00651030106977983
"F",0.457757223220099,0.949893497285389,0.746917361304874,2.4838996160598,1.04307401747931,-0.0246273222423735
"G",0.744293212890625,0.850872617779356,1.00242291074811,4.44762998638731,2.63818960478812,0.115572842684659
"HH",0.84934705369016,0.802803425078696,0.784305491345994,2.49627231029754,1.10093656499335,-0.0670243121208029
"IH0",0.136797205607096,0.37041982014974,0.561106363932292,1.12042032877604,0.5781005859375,0.222239176432292
"IH1",0.724608250668174,0.934207313939145,0.860763067948191,3.03148007016433,1.27136872944079,0.064278823450992
"IY0",0.648172077379729,1.01067512913754,1.75566673278809,3.38971077768426,1.53115523488898,-0.0228660483109324
"IY1",0.538974931504991,1.1062414098669,0.873894755045573,1.9488644140738,1.19191013618752,-0.0082155015733507
"JH",0.196633781705584,2.41871861049107,0.925223214285714,2.76042229788644,0.507559640066964,-0.0245186941964286
"K",0.212679107399548,1.55181110606474,1.56994146459243,2.91042664471795,1.43361961140352,0.0322025523466222
"L",0.562903469555998,0.951995797353248,0.824361200202001,2.29712279855388,1.04999589266842,0.00807011617373114
"M",0.0558535927220395,1.51829127261513,1.04171421653346,1.79027557373047,0.921487105520148,0.088991265547903
"N",0.375414593051178,0.907327748308278,0.846639170791164,2.8097125737354,1.60542335895577,0.151457772110448
"NG",0.263212316176471,-0.128170237821691,0.31199421602137,1.79705810546875,0.646213307100184,0.0185825684491326
"OW0",1.32152993338449,0.612732478550502,0.0786873953683036,0.463614327566964,0.318638392857143,-0.0138582502092634
"OW1",0.825867425827753,2.0068370274135,0.886377970377604,2.04000654674712,0.836498078845796,0.0212651207333519
"OY1",0.42779541015625,0.454063415527344,0.20709228515625,0.249053955078125,0.164519786834717,-0.015625
"P",0.877838278329501,0.883563544160576,0.710227720199093,2.05176907200967,1.00706924930696,-0.0100899152858283
"R",0.587230966446248,0.766761292802527,0.811138617231491,2.7458058621021,1.1257602813396,0.0238308044190102
"S",0.703031765244832,1.12382218548071,1.09933974364094,2.46880864651404,0.951725665653977,0.0563815353072692
"sil",0.228880418984163,0.283448969089934,0.290896339733713,0.576541903704533,0.285305791658393,0.0241477658308627
"sp",0.535984803337566,0.850476636054349,0.883344633896463,2.38408786953775,1.10181681042236,0.0433146586916136
"T",0.51034916469029,1.28560040564764,0.80958620707194,2.15422498612177,1.3851430620466,0.0312515167962937
"TH",1.10256680575284,1.29368961218632,1.03414593320904,2.85810713334517,1.4824921579072,0.0553876703435724
"UW1",0.0523475408554077,1.45576477050781,0.82450532913208,1.35033941268921,0.557548344135284,0.0312800407409668
"V",1.19087727864583,1.18580585055881,0.596780829959445,2.05499479505751,1.21629524230957,-0.0186720026863946
"W",0.537087576729911,1.24623446994358,0.860967121427021,3.56502520848834,1.29743872748481,0.0411609468005952
"Y",-0.0776742788461538,3.06278170072115,0.401094876802885,2.56462214543269,1.69627028245192,-0.108792818509615
"Z",0.647779806036698,0.87722312525699,0.614516268278423,1.61537907249049,0.725733074389006,0.0211457503469367
